post_num,post_idx,text,topic_tag,sentiment_tag
4,6,ו כש ה מפלגה חזקה ה עדה עוד יותר חזקה,0,2
5,0,היה ל אני ה כבוד ה ערב להתארח ב ביתו של אחינו אבו עלאא יוסף כ נעאן ב כפר ירכא ל חוג בית לקראת ה בחירות ה קרובות,0,2
5,1,ב חוג ה בית הצגתי את עמדתי ו את עמדת ה מפלגה ב עניין חוק ה לאום,3,0
5,2,חוק קמיניץ,0,2
5,3,שקד ו כחלון,0,2
5,4,ב ה כנסת ה קודמת העליתי חוק ל ביטול חוק ה לאום ב כ ה נסת,3,-1
5,5,חוק ש נפל לאחר ש כל מפלגות ה קואלציה הצביעו נגד הוא,3,0
5,6,ב ה חוק העליתי גם את חשיבות משרד ה פנים ו עד כמה חשוב ש יהיה בידי ישראל ביתנו תוך כדי החזרת כל ה סמכויות של ה תכנון ו ה בניה לאחר כישלונו של כחלון ב ה טיפול ב ה נושא מה ש גרם לראשונה מ אז קום ה מדינה ל הרס בתים ב ה כפרים ה דרוזים,3,0
5,7,ל ה קנסות ו ל ה עוול,3,0
5,8,זכותנו לבנות על ה אדמות ה פרטיות ש ל אנחנו,0,2
5,9,זכותנו לחיות ב ה כבוד,0,2
6,0,אנחנו זוכרים את כל ה הבטחות ב עניין חוק ה לאום ו יודעים בדיוק איפה כל זה עומד,3,-1
6,1,מ פלגה חזקה,0,2
6,2,עדה חזקה,0,2
7,0,היום התחלנו את קמפיין ה שותפות של אנחנו,0,2
7,1,קמפיין ש לא יגמר ב ה יום לאחר ה בחירות כי כש אני מדבר עם אחיי ו אחיותיי ה ערבים ו ה דרוזים,0,2
7,2,אני מדבר עם שותפים מלאים ל ה מדינה את היא אנחנו רוצים להשאיר ל ה ילדינו ו נכדינו,0,2
7,3,ישראל ב היא חוק ה לאום ה גזעני יבוטל זאת התחייבות,3,-1
7,4,ישראל ב היא ה שוויון הוא לא רק סיסמא הוא תכנית עבודה,0,2
7,5,ישראל ב היא צדק חברתי ב ה מובן ה רחב ביותר,0,2
7,6,כפי ש מגיע ל כל אזרח ב ה מדינה זאת משימה את היא אני אשלים,0,2
7,7,ה שותפות ו ברית ה חיים של אנחנו,0,2
7,8,אזרחי ה מדינה ה יהודים ו ה ערבים,0,2
7,9,ה מוסלמים,0,2
7,10,ה נוצרים,0,2
7,11,ה צרקסים,0,2
7,12,ב ה דואים ו ה דרוזים,0,2
7,13,תקרום עור ו גידים ו תהיה מורגשת ב כל צעד,0,2
7,14,שבוע טוב,0,2
7,15,מטמרה ו מ בית גן,0,2
8,0,ראש עיריית עפולה ב עצמו מפגין נגד מכירת בתים ל אזרחים ערבים,0,2
8,1,ה חממה ש ממנה יצאו מחוקקי חוק ה לאום היא את היא חממה גזענית ש גידלה את ה ימין ה גזעני ב עפולה ו ראש ה עיר של היא,3,-1
8,2,פניתי ל ה יועץ ה משפטי ל ה ממשלה ב ה דרישה לפתוח ב חקירה פלילת נגד ראש ה עיר בגין הסתה ל גזענות ו ל אלימות נגד ה אזרחים ה ערבים,0,2
8,3,הקשיבו ל מה ש אמר חכ עופר כ ה סיף ב ה סרטון,0,2
9,0,ב יום שלישי ה אחרון התארחתי ב אוניברסיטת בר אילן ב ה כנס ב נושא חוק ה לאום,3,0
9,1,חוק ה לאום הוא חוק מצויין,3,1
9,2,הוא מכסה על פרצות ש התגלו ב מהלך ה שנים ו נוצלו על ידי גורמים כ ה אלו ו אחרים ש רוצים לקעקע את זהותה של מדינת ישראל כ מדינת ה לאום של ה עם ה יהודי,3,1
9,3,ב ה מבט לאחור,0,2
9,4,כל ה עליהום ש היה על מחוקקי ה חוק הוא עליהום מיותר ו מנותק מ ה מציאות,3,1
9,5,מעבר ל ה עובדה ש ב מהלך כל ה דיונים ב ה ועדות לא נכחו כל את הם מתנגדים,3,0
9,6,ש צצו אחרי ש עבר ה חוק ב קריאה שנייה ו שלישית,3,0
9,7,ב ה נוסף,0,2
9,8,הפייק ניוז ש הופצו לפי הם ה חוק יפגע ב אחינו מ ה מגזר ה דרוזי התגלו ב מהלך ה שנה כשקר גמור אף חוק לא נחקק ו שום דבר לא קודם נגד ה מגזר ה דרוזי,3,1
9,9,ל ה הפך,0,2
9,10,ה מחוייבות רק גדלה ו ברית ה חיים בין אנחנו לבין הם רק התחזקה,3,0
9,11,ב ה עיניי,0,2
9,12,ה מסקנה ה מתבקשת היא ש להגדיל את ה להבות על כלום ו שום דבר,0,2
9,13,לא משרת אף אחד ב שום מצב,0,2
9,14,כל דיון ב מדינת ישראל צריך להתנהל על מי מנוחות ו לא לכלול הטחות רפש הדדיות,0,2
9,15,מדינתנו ה קטנה מלאה ב ה מאבקים ל אורך כל שנות קיומה,0,2
9,16,אין שום סיבה ש נאבק גם בתוך אנחנו,0,2
10,0,אוהדי ב יתר ירושלים ה גזענים מבקשים מ שחקן לשנות את ה שם של הוא כדי להתקבל ל ה קבוצה,0,2
10,1,אנו לא חוששים על ה שם מוחמד,0,2
10,2,ש היה לפני ב ה יתר ו יישאר אחרי הוא,0,2
10,3,שלחתי מכתב ל שרת ה תרבות ו ה ספורט,0,2
10,4,ל שר ה משפטים ו ל התאחדות ה כדורגל,0,2
10,5,לקרוא ל הם לשים קץ ל ה התנהגות ו ל ה התבטאויות ה גזעניות של מועדון ה אוהדים של ב ה יתר,0,2
10,6,ו למנוע השתתפות ה קהל ב ה משחקים של ביתר עד ש יתנצלו ו יחזרו ב ה הם מ דבריהם,0,2
10,7,אנו יודעים ש ה בעיה ה עיקרית היא ב ה ממשלה,0,2
10,8,ממשלת חוק ה לאום,3,0
10,9,אך אנו נלחמים ב ה השלכות של ה גזענות ה זו,3,-1
10,10,אני מתחייב לעקוב אחרי ה נושא עד ש ינקטו צעדים נגד ארגוני ה שנאה,0,2
10,11,ה הסתה תוביל ל ה רצח,0,2
11,0,ל ה היות אזרח,0,2
11,1,אמרתי ל שכבת י ב בית ה ספר ה עמק ה מערבי ב יפעת שקיבלו אתמול תעודות זהות,0,2
11,2,זה להיות שווה,0,2
11,3,שווה ל ה שכנים כאן ב ה זרזיר או ביר אלמכסור,0,2
11,4,לא כמו ש מציע חוק ה לאום,3,-1
11,5,זה להיות ספקן,0,2
11,6,לתבוע מ ה מנהיגים ש ל אנחנו להתרחק מ שחיתות,0,2
11,7,גם כאשר ראש ה ממשלה עצמו חשוד ב שלושה תיקי שוחד ו מנסה לעוות את ה דמוקרטיה ה ישראלית כדי לחמוק מן הם,2,-1
11,8,זה ל היות פוליטי,0,2
11,9,תשאלו שאלות,0,2
11,10,תנקטו עמדה,0,2
11,11,דעו ש גם אי נקיטת עמדה היא עמדה,0,2
11,12,ה מקום הכי חם ב גהינום שמור ל מי ש ב זמנים של משבר מוסרי שומר על נייטרליות,0,2
11,13,אבל גם אם לא תעשו שום דבר מ ה דברים ה אלה,0,2
11,14,עדיין מוקנות ל אתם ו לכן זכויות שלא מותנות ב שום דבר,0,2
11,15,לא יכולתי ש לא ל חשוב כמה חברות או חברי כנסת ל ה עתיד ישבו מול אני הערב,0,2
11,16,תהיו טובים,0,2
11,17,תעשו טוב,0,2
11,18,ב ה הצלחה,0,2
12,0,ב ה חלקה ה צבאית ל ה חללים ה דרוזים ב שפרעם,0,2
12,1,מילותינו צרות מ להכיל את הוקרתנו ל תרומתה ה אדירה ו ה נאמנה של ה עדה ה דרוזית כולה,0,2
12,2,עדה קטנה ו מובחרת,0,2
12,3,ל בניין ה אומה עוד ב הנחת ה יתדות ה ראשונים,0,2
12,4,מ הרי ה גליל ו מ מורדות ה כרמל ירדו לוחמים דרוזים כדי לסייע ב מלחמת ה עצמאות ל מלחמת ה מגן ה יהודית,0,2
12,5,ה עם ה יהודי למוד ה סבל יודע ש חירותו ו קוממיותו הושגה ב ה מחיר גבורתם של טובי בניכם,0,2
12,6,כבר 71 שנה ש אנו קוברים את ילדינו ב מאבק ה מגן ש אין רואים את סופו,0,2
12,7,שוב ו שוב נופלים ה הולכים ראשונה ב חוד ה מחנה ו בניכם תמיד עמנו שם שכם אל שכם,0,2
12,8,אני יודע ש ב ה לבכם פצע פתוח,0,2
12,9,גם לבי כואב על חוק ה לאום ה חסר ו ה מפלה כי שומר אחי אנוכי ו אחי שומר גם הוא את אני,3,-1
12,10,דעו נא כי אני אינני מוכן לוותר עליכם כ ה אחים ו ה שותפים שווים ו אנו מחויבים ב תיקונו,3,-1
12,11,ה שיוויון ש יצר ה מוות בין דרוזים ל ה יהודים במותם ב הגנה על ה מולדת הוא את הוא ה שיוויון ש אנו מצווים ב הוא גם ב ה חיינו פנימה בתוך היא,3,-1
13,0,מ ברוק ל קבוצת ה כדורגל עארה ערערה ועלייתה ל ה ליגה א,0,2
13,1,כל הצלחה ל יישוב ערבי או לאזרח היא גם ניצחון על ה גזענות ו ה הדרה,0,2
13,2,ניצחון על חוק ה לאום ש מבקש רשמית להפוך את ה מדינה ל ה יהודים בלבד,3,-1
13,3,אבל אנחנו כאן,0,2
13,4,ב ה אוניברסיטאות,0,2
13,5,ב ה תעשייה,0,2
13,6,ב בתי ה חולים,0,2
13,7,ב ה מוסדות ה רשמיים ו ב מגרשי ה כדורגל,0,2
13,8,ממשיכים לעקוב אחרי ה קבוצות בשביל עוד ו עוד ה צלחות,0,2
13,9,אנחנו כאן,0,2
14,0,לייב כאן בפייסבוק,0,2
14,1,עימות אידיאולוגי מרתק על חוק ה לאום,3,0
14,2,מ ה צד ה אחד אהרון ברק,0,2
14,3,מ ה צד ה אחר אני,0,2
14,4,ברק יתחיל ב 10,0,2
14,5,אני אשיב ל הוא ב 11,0,2
15,0,ב ה דרך ל השבעת ה כנסת ה 21,0,2
15,1,אנחנו לא נרגשים היום,0,2
15,2,לא נעלה תמונות סלפי מחויכות מ ה מליאה,0,2
15,3,ב ה אנו להיאבק,0,2
15,4,ו זה הולך ל היות קשה מ אי פעם,0,2
15,5,קואליציית חסינות משחיתות תמורת סיפוח כבר ב ה פעולה,0,2
15,6,ו מ צריכה אופוזיציה לוחמת,0,2
15,7,מרצ תניח היום על שולחן הכנסת את הצעת ה חוק ה ראשונה ש נעלה ל ה הצבעה,0,2
15,8,ביטול חוק ה לאום,3,-1
15,9,מן ה ראוי ש ה דבר ה ראשון ש הכנסת ה זאת תעשה,3,-1
15,10,יהיה להשליך ל פח ה זבל של ה הסטוריה את ה חוק ה גזעני ו ה משפיל ה זה,3,-1
15,11,למרות ש אין ל אני ציפיות ש זה יקרה בלי מאבק רחב ו נחוש ב כל ה חזיתות,3,-1
15,12,מ רצ חוזרת היום ל כ נסת,0,2
15,13,אבל למעשה מעולם לא הפסקנו לעבוד,0,2
15,14,מ אז ה בחירות נאבקנו ב חזרתו של נתן אשל ל ה חיים ה ציבוריים,0,2
15,15,פנינו ל ה יועץ ה משפטי ל ה ממשלה נגד ה ניסיונות להכניס ל ה מומ ה קואליציוני את ענייניו ה משפטיים של ראש ה ממשלה,0,2
15,16,נאבקנו ב דיכוי ה הצבעה ב ה חברה ה ערבית,0,2
15,17,ב ה גזענות,0,2
15,18,ב ה סיפוח ו ב ה פגיעה ב ה עבודה ה מאורגנת,0,2
15,19,בין ה שאר ב חבילת ה חוקים ש נניח היום,0,2
15,20,נמצאות הצעות חוק יסוד זכויות חברתיות,0,2
15,21,נישואים ו גירושים אזרחיים,0,2
15,22,פינוי ה התנחלות מ חברון,0,2
15,23,תחבורה ציבורית ב ה שבת,0,2
15,24,מיסוי ירוק,0,2
15,25,הצעת חוק ל ה פיקוח על ייצוא נשק,0,2
15,26,איסור אפליה ב ה דיור,0,2
15,27,תוספת תקציב קבועה ל תקציב סל ה בריאות,0,2
15,28,ביטול ה משלוחים ה חיים,0,2
15,29,ל ה גליזציה ו זו רק ה התחלה,0,2
15,30,אנחנו פה להיאבק,0,2
15,31,ש יהיה ל כולנו ב ה הצלחה,0,2
16,0,ב ל אני מסכות,0,2
16,1,ב ל אני מעצורים,0,2
16,2,כל ה אמת על חכ חמד עמאר,0,2
16,3,הוא הציע,0,2
16,4,ב תמיכת ה מפלגה אל היא הוא משתייך,0,2
16,5,גרסה ל תיקון ל חוק ה לאום,3,-1
16,6,אומנם ה הצעה לא עברה ב ה הצבעה,3,0
16,7,אבל כש הוא מבטיח הוא מקיים,0,2
16,8,הצהרותיו מתייחסות ל ה רצון ו ל ה מהלכים ל שינוי חוק ה לאום,3,-1
16,9,ו כל זה ב תמיכה מלאה של מפלגתו,3,0
16,10,מי ש מכיר את חמד יודע ש הוא לא יאכזב ו לא ימכור דברי סרק,0,2
16,11,וכולם יכולים להעיד ש הוא ממשיך לפעול למען ה עדה ב כל כוחו,0,2
16,12,הוא התנגד ל חוק ה לאום ו חלק מ מפלגתו נמנעו מ הצבעה,3,-1
16,13,ו לימים אף פרשו מ ה מפלגה ו כל זאת בגלל ה אינטרס של ה מגזר ה רוסי ו ה דרוזי,0,2
16,14,ה חכ ה דרוזי ה יחידי אשר חוקק 6 חוקים ה נוגעים ל ה עדה ה דרוזית,0,2
16,15,ו ב ראשם חוק שילוב דרוזים ב חברות ממשלתיות,0,2
16,16,עובדי רכבת,0,2
16,17,עובדי חברת חשמל ו ב תחומים נוספים,0,2
16,18,ו לכן אחוז ה משתלבים ב יחס ל כמות ה דרוזים ב ה ארץ הנו גבוה,0,2
16,19,תודה ל אתה חכ חמד עמאר,0,2
16,20,ה קמה ו מיסוד תנועות נוער דרוזיות ש מונות לא פחות מ 18,0,2
16,21,000 בני נוער,0,2
16,22,ו או ו או ו או,0,2
16,23,ו אין עוד מילים,0,2
16,24,פשוט איש ה פועל ו ה מעשה,0,2
17,0,יקיריי בני ה עדה ה דרוזית נחשף ה פרצוף ה אמיתי,0,2
17,1,הצעת חוק תיקון חוק ה לאום ש ה עלתי היום נפלה ב רוב גדול 47 נגד,3,-1
17,2,17 ב ה עד,3,0
17,3,כל מפלגות ה קואלציה הצביעו נגד,3,0
17,4,ה ליכוד,0,2
17,5,ה בית ה יהודי ו עוד ו עוד,0,2
17,6,זוכרים מה אמרו,0,2
17,7,נפלה טעות,0,2
17,8,אחים ש ל אנחנו ו עודבמקביל חלק גדול מ חברי הכנסת של ה מחנה ה ציוני הצביעו נגד,0,2
17,9,ציפי ליבני ב עצמה ש בכתה ל אנחנו ב בית גן נתנה חופש הצבעה ל חברי מפלגתה ו לא עמדה ב ה התחייבות של היא,0,2
17,10,פשוט ביזיון ו בושה,0,2
17,11,ב יום ה בחירות ו גם ללא כל קשר ל ה בחירות אנחנו לא רוצים לראות את הם ב ה כפרים ש לנו יותר,0,2
17,12,ש יפסיקו למכור ל אנחנו לוקשים ו יספרו ל אנחנו סיפורים,0,2
17,13,אחיי ה דרוזים,0,2
18,0,יום ה אדמה,0,2
18,1,יום גאוותנו,0,2
18,2,ו לא רק היסטורית,0,2
18,3,מול חוק ה לאום ו חוק קמיניץ ל הריסת בתים של ערבים,3,-1
18,4,מול ה תכניות של ממשלות ישראל להשתלט על אדמות ה נגב,0,2
18,5,כל שנה ב 30 ב מרץ אנחנו מחדשים את מאבקנו ה צודק למען ה אדם ו ה אדמה,0,2
18,6,נמשיך ב דרכנו זו,0,2
18,7,דרך ה 30 ב ה מרץ,0,2
18,8,יחי יום ה אדמה,0,2
19,0,ישבתי אתמול על ספסלי בית ה משפט ה עליון,0,2
19,1,ידעתי ש סוף סוף תאלץ ה מדינה למלא את ה חוק ש יזמתי לפני 5 שנים ב נושא ה תאריך ה עברי,0,2
19,2,סעיף 8 של חוק ה לאום קובע ה לוח ה רשמי של ה מדינה הוא לוח עברי ו לצד הוא ישמש ה לוח ה לועזי,0,2
19,3,הרבה לפני חוק ה לאום,3,0
19,4,אנחנו ה סמולנים,0,2
19,5,ה לא לאומיים,0,2
19,6,העברנו חוק על הוספת תאריך עברי ב ה תחליף ה עיקרי ל תעודת ה זהות ה נשלפת ביותר רשיון ה נהיגה,0,2
19,7,ה ממשלה ה לאומית ה זאת,0,2
19,8,ש מרבה ל ה חוקק בעיקר כדי להשניא ו להסית,3,-1
19,9,לא קיימה חוק זה למעלה מ חמש שנים,0,2
19,10,כ ה יום,0,2
19,11,רק בזכות התערבותו של בית ה משפט ה עליון,0,2
19,12,הודיעה ה מדינה על תחילת יישומו של ה חוק,0,2
19,13,ב ה קיצור,0,2
19,14,ש לא ילמדו את אנחנו על לאומיות,0,2
19,15,גם לשם כך טוב ש יש בית משפט עליון ב ה ישראל,0,2
19,16,אדריאן סבל,0,2
20,0,לו ה בחירות היו מתקיימות היום,0,2
20,1,נתניהו ו שריו ה גזענים היו מפסידים,0,2
20,2,ליברמן לא היה עובר את אחוז ה חסימה ש הוא בעצם הוא העלה,0,2
20,3,זה מה ש עולה ב צורה מובהקת מ סקר ערוץ 13,0,2
20,4,ה בחירות ב אפריל עומדות על חודו של קול,0,2
20,5,אנחנו נשים את כל משקלנו כדי להביס את מי ש חוקק את חוק ה לאום,3,-1
20,6,חוק קמיניץ,0,2
20,7,הוציא מ חוץ ל ה חוק את ה פלג ה צפוני של ה תנועה ה איסלאמית,0,2
20,8,את מי ש הסית נגד אנחנו יותר מ כל,0,2
20,9,ו ש פועל על מנת לחסל את ה אפשרות להקים מדינה פלסטינית ו השגת שלום,0,2
20,10,ה בא נחזק את ה קול ה פטריוטי,0,2
20,11,ה קול ה אחראי,0,2
20,12,ה קול ה מקצועי,0,2
20,13,ה קול ש מצליח להשפיע,0,2
20,14,אנחנו יכולים,0,2
21,0,אנחנו לא יודעים ו אף אחד לא יודע,0,2
21,1,אתם בעד שינוי חוק ה לאום או נגד,3,0
21,2,אתם בעד מתווה ה גז או נגד,0,2
21,3,אתם בעד שקיפות על ה הסתדרות או נגד,0,2
21,4,אנחנו רק יודעים ש אתם בעד הקמת מדינה פלסטינית ו חניקת ה התיישבות ביוש,0,2
22,0,נציב את כל כוחנו ל שינוי אמיתי ו ל הפלה של ממשלת ה ימין ש חוקקה את חוק ה לאום,3,-1
22,1,ו עשרות חוקים גזעניים,3,-1
22,2,יש הזדמנות ל ה שינוי,0,2
22,3,ו אנחנו נפעל לממשה,0,2
23,0,אתמול ב ה בוקר ה מרכז התאחד ו נפל דבר,0,2
23,1,מ אתמול ב ה בוקר יש סיכוי אמיתי להציג חלופה ל ממשלת ליכוד כהנא חי ו לייצר תקווה ל ה ממשלה אחרת,0,2
23,2,ו עכשיו צריך לדבר על איך זה ייראה,0,2
23,3,יש אפשרות ממשית ש גנץ יחליף את נתניהו,2,-1
23,4,אבל הוא חייב לצד הוא מ רצ ברורה ו חזקה,0,2
23,5,שתלחם נגד חוק ה לאום ו נגד ה כיבוש ו תוביל את ממשלת גנץ ל שלום ש תילחם על שוויון ל נשים ו ל ה הטב ו למען הפרדת דת מ מדינה,3,-1
23,6,ל מען כלכלה צודקת,0,2
23,7,ו למען ה דמוקרטיה ה ישראלית,0,2
23,8,מפלגת ה גנרלים יכולה לייצר מציאות טובה יותר אבל אסור ש תחזיר את אנחנו לימים ב הם נשים נדחקו ל ה ספסלים ה אחוריים,0,2
23,9,או ל ה ימים ב ה הם ל ה הטבים נשארו ב ה ארון כדי לא להרגיז,0,2
23,10,מרצ בגדולתה ידעה להמריץ את מפלגת ה שלטון ל ה הישגים חסרי תקדים,0,2
23,11,מרצ ידעה לנער את ה שמרנות ו להאבק על ישראל כמו ש ה ישראלים רוצים,0,2
23,12,כמו ש מגיע ל אנחנו,0,2
23,13,עשר שנים אנחנו נלחמים כמו ה ילד עם ה אצבע ב סכר נגד כל ה רעות ה חולות של שלטון ה אימים של נתניהו,2,-1
23,14,נלחמנו כש מפלגת ה עבודה ו יש עתיד ישבו את הוא ב ממשלה ו נתנו ל הוא לגיטימציה,2,-1
23,15,אני מאמינה ש בעוד חודש ו חצי נתעורר ל בוקר חדש,0,2
23,16,בוקר ש ב הוא נתחיל להלחם ב עד,0,2
23,17,ש נחזור ל ה ממשלה ו נחזור לנצח,0,2
23,18,זה מגיע ל אנחנו,0,2
23,19,אפשר להתחיל לחלום אבל אסור להפסיק לעבוד,0,2
23,20,יש ל אנחנו פחות מ חמישים ימים צריך לתת לתת את ה נשמה ו לא לעצור עד ה סוף,0,2
23,21,הצטרפו אל אנחנו,0,2
23,22,סוף שבוע נפלא,0,2
24,0,היום ב ה בוקר הנחינו את כל סניפינו להיערך להתמודד ב בחירות לבד,0,2
24,1,חדש היא ה חזקה ביותר ו בעלת ה יכולת לעבור את אחוז ה חסימה,0,2
24,2,ו במקביל היא מציבה את ה קול ה אחראי ו ה יציב לשמר את אחדותנו ו לשמר את ה רשימה ה משותפת,0,2
24,3,אני קורא ל כל ה מפלגות ה שותפות לשבת סביב שולחן ה מומ בלי תנאים מ קדימים,0,2
24,4,אנו צריכים לשים על ראש סדר ה עדיפויות את ה אינטרס של עמנו,0,2
24,5,ה אינטרס של ה ציבור,0,2
24,6,אל מול ה אתגרים ו ה סכנות ש עומדים בפני אנחנו,0,2
24,7,אל מול חוק ה לאום ו עסקת ה מאה,3,-1
24,8,ה אינטרס ה משותף הוא ה אחדות,0,2
25,0,כש חוקקו את חוק ה לאום כ רשימת מכולת של ה מובן מאל הוא,3,-1
25,1,אבל שכחו את ה מילים שוויון ו דמוקרטיה העלימו את ערכי מגילת ה עצמאות ש נכתבה ב ה רוח נביאי ישראל,3,-1
25,2,ה מאבק ב חוק ה לאום אינו מאבק של ה דרוזים בלבד,3,-1
25,3,זהו מאבק על צביונה של מדינת ישראל ב רוח מגילת ה עצמאות כ מדינה יהודית,3,-1
25,4,דמוקרטית ו נאורה,3,0
25,5,ה מאבק ה זה הוא של כולנו,3,-1
25,6,מ סכימות ו מסכימים,3,0
26,0,מייד אחרי אישורו של חוק ה לאום הבטחתי ש אעשה הכל למען תיקון ה עוול ש נגרם ל ה דרוזים ו ליתר בני ה מיעוטים ה חיים כאן ב שותפות את אנחנו,3,-1
26,1,ו ל שילובו ב ה חוק של ערך ה שוויון ב רוח מגילת ה עצמאות,3,-1
26,2,חזרתי על הבטחתי זו גם ה יום ב פגישתי ב חיפה עם צוות ה קצינים ה דרוזי ה מוביל את ה מאבק ל תיקון ה חוק,3,-1
26,3,לחמתי עם אחיי ה דרוזים כתף אל כתף ל אורך שנים ו גם פקדתי עליהם,0,2
26,4,ו למדתי להכיר מקרוב את תרומתם של בני ה עדה ל ה מדינה,0,2
26,5,בין מדינת ישראל ו ה עם ה יהודי לבין ה עדה ה דרוזית יש ברית ש אינה ניתנת ל ניתוק או ל ערעור,0,2
26,6,חובת כולנו לחזק את ה ברית ה זאת אף יותר,0,2
26,7,אני גאה לחלוק עמדה זו עם עשרות קצינים בכירים ב ה מילואים ו עם רוב רובו של ה ציבור ה ישראלי,0,2
26,8,ש הביע תמיכה חד משמעית ב ה אחינו ה דרוזים,0,2
26,9,אחריות פירושה גם ל דעת לתקן,0,2
26,10,לצד אני ב ה סרטון,0,2
26,11,תאל ב מיל אמל אסעד,0,2
26,12,אורן ביטון מועמד ב מפלגת תלם ו אלמ ב ה מיל מופיד מ רעי ראש ראשי ה רשויות ה דרוזיות ו ה צרקסיות ו ראש מועצת חורפיש לשעבר כולם לוחמים ו מפקדים ב צהל ש אני גאה לקרוא ל הם אחים,0,2
27,0,אחיי ו אחיותייהיום ב שיחת פאנל ב בית ה ספר ב נהלל בפני כיתות יב,0,2
27,1,על ה חברה ה ישראלית,0,2
27,2,חוק ה לאום,3,0
27,3,חינוך ו תעסוקה,0,2
28,0,חוק ה לאום הוא לא רק ירייה ב גב אחינו ה דרוזים,3,-1
28,1,אלא ירייה ב גב ה חברה ה ישראלית כולה,3,-1
28,2,כש חוקקו את חוק ה לאום כ רשימת מכולת של ה מובן מאל הוא,3,-1
28,3,אבל ב ה טעות שכחו את ה מילים שוויון ו דמוקרטיה ה משמעות היא ש העלימו את ערכי מגילת ה עצמאות ב ה רוח נבאי ישראל,3,-1
28,4,את זכויות ה מיעוטים ו את ה שוויון בפני ה חוק,3,-1
28,5,ל ה כן,0,2
28,6,כש מדובר ב חוק ה לאום ה נוכחי,3,-1
28,7,מדובר למעשה ב תפיסת עולם לאומנית כוללת,3,-1
28,8,כ ה זו ה מפרידה ו מדרגת את ה חברה עפ קבוצות שייכות,3,-1
