post_num,post_idx,text,topic_tag,sentiment_tag
117,3,ו עכשיו כש גילה ש ל ציבור נמאס מ ה משחקים ה אלה,2,-1
127,12,מושחתת יותר ו דימוקרטית פחות,2,-1
186,8,תפסיק לפחד מ ה מחבלים,2,-1
167,6,כתבי ה אישום הופכים את הוא ל ה פגיע,2,-1
5,28,לא בטוח ש הם טועים,2,-1
132,7,ב ה ראשות ב ה נימין נתניהו,2,0
164,5,נבטיח את עתידה של ישראל ב הצבעה ברורה,2,1
202,0,תמו ה ספינים,2,-1
113,6,נתניהו עוסק ב ה השרדות,2,-1
195,1,ב הוא ראש ממשלת ישראל שני עומד בפני כתב אישום תוך כדי כהונתו אני רוצה דווקא להגיד משהו ב נימה אישית,2,0
200,0,אני הולך עם בנימין נתניהו,2,1
121,4,לכן אנחנו עושים הכל כדי להוציא אנשים ל ה רחובות,2,0
129,3,מברך את ראש ה ממשלה ו שר ה בטחון בנימין נתניהו על הובלת ה מבצע,2,1
199,3,פרסום הודעה על כתב אישום נגד ראש מפלגה 40 יום לפני בחירות מבלי לקיים שימוע,2,0
113,13,ב ה ל אני נתניהו,2,0
153,0,נתניהו מינה ל שרי ביטחון את אהוד ב רק,2,0
147,6,רהמ מתעסק ב ה דבר אחד הימלטות מ אימת ה דין,2,-1
125,13,להוקיר תודה ל ראש ה ממשלה בנימין נתניהו ו ל ה תנועה ה נפלאה ש הוא עומד ב ראשה מפלגת ה ליכוד,2,1
120,7,מי ש ניצח ב ה בחירות ב ה צורה משכנעת לא מצליח להקים ממשלה,2,-1
66,24,אנשי ה משרד פועלים ב ה תנאי ה רעבה ו זלזול,2,-1
124,1,מקימים ממשלה יציבה ו ממשיכים ב ה הצלחה למען מדינת ישראל,2,1
232,6,כנראה גדול ה מרעילים של ה שיח ה ציבורי ו ה פוליטי ב ישראל מ אז ש הוקמה,2,-1
121,0,בונים קואליציה ש הולכת להגן על עבריינים ו לשמור בעיקר על נתניהו מעל ה חוק,2,-1
133,2,ו הוא בעיקר מפחד ש כך גורם מבחוץ ייחשף ל מציאות ה כיבוש ה ישראלית,2,-1
192,3,כש יש כנגד הוא שלושה כתבי אישום קשים,2,-1
118,6,ב חירות מיותרות ו יקרות,2,-1
200,2,ראיתי את הוא מקרוב גם כ ראש ממשלה גם כ ראש אופוזיציה,2,0
299,11,לא כש נתניהו ראש ה ממשלה,2,0
6,0,רגע לפני נאומו של ראש ה ממשלה נתניהו הערב באום,2,0
156,5,נמליץ ל ה נשיא רק על ראש ה ממשלה ב ה נימין נתניהו,2,1
103,3,ליכוד אחד גדול מול כל ה שמאל,2,1
3,3,רק מפלגת ה ימין ה חדש חזקה תמנע מ בני גנץ ל היות שר ה ביטחון ב ממשלת נתניהו ה ב,2,0
66,15,ו מדיניות זה מה ש אין ל הוא,2,-1
117,10,ו אני קוראת ל כל ה מחנה ו ה חברים ב ה אופוזיציה אל תושיטו ל הוא את ה יד,2,-1
202,4,אני קורא ל חבריי ישרי ה דרך ב ה ליכוד,2,0
200,9,מעוררת ה ערכה,2,1
60,5,אם לא תלכו ב ה המוניכם להצביע מחל,2,1
113,2,נתניהו סיים את תפקידו ה ציבורי,2,-1
29,1,זה את הוא ביבי ש התחנן ב ה פני נשיא מצרים,2,-1
118,7,נתניהו איבד את זה,2,-1
16,25,כך ממשיך נתניהו להוביל ב ה כחש את נשיא ארצות ה ברית ו סגנו ו את ישראל סופה של ה ציונות,2,-1
195,13,ה מאבק ל הישרדות פוליטית ב כל מחיר כולל חבירה ל ה כהניסטים,2,-1
178,0,חשיפת פרצופו של נתניהו ו ממשלתו ה כהניסטית מול ה עולם היא חובה,2,-1
114,25,כש מעל ה כל נתניהו דואג ל עצמו ו ל הימלטות מאימת ה דין,2,-1
33,2,צדק נתניהו ב עמידתו ה נחושה כנגד מדיניות ה חוץ של אובמה,2,1
101,1,פגישת ראש ה ממשלה בנימין נתניהו ו נשיא ארהב דונלד טרא,2,0
151,1,דווקא כיוון ש ידעתי ש ל ראש ה ממשלה בנימין נתניהו יש היסטוריה מתמשכת של כניעה ל ה טרור,2,-1
200,3,עבדתי את הוא כש איש לא האמין ב ניצחונו ב 96,2,0
155,2,פוגשים את ה ציבור ו שומעים על ה תמיכה ה אדירה ב ה ליכוד ו ב ראש ה ממשלה בנימין נתניהו ב דרך לניצחון ה ליכוד,2,1
120,23,תפעיל לחץ על ה מפלגות ה חרדיות לעמוד ב ה סיכום ה מקורי מ ה קדנציה ה קודמת ו להשלים את חקיקת חוק ה גיוס ב קריאה שניה ו שלישית ב ה אותו נוסח בדיוק כפי ש עבר ב קריאה ראשונה,2,0
167,33,זה מה ש קורה כש ראש ה ממשלה מכהן יותר מדי שנים ב ה תפקיד ו כבר לא אכפת ל הוא מ אף אחד חוץ מ עצמו,2,-1
116,4,זהו שקר,2,-1
139,4,מציבה את ישראל פעם אחר פעם ב צמרת ה מעצמות ה חזקות ב ה עולם,2,1
153,4,רק ימין חדש חזק ימנע מ בני גנץ ל היות שר ה ביטחון של נתני,2,0
183,2,ב נימין נתניהו,2,1
102,1,נתניהו ו כחלון מתכננים לכסות את בור מיליארדי ה שקלים על ידי גזירות כלכליות קשות העלאת מיסים,2,-1
193,5,ה ליכוד ב ה ראשות נתניהו,2,0
59,7,צמאים ל ה ממשלה ש אכפת ל היא מהם,2,-1
195,22,נתניהו של פעם,2,0
162,2,נתניהו לא מביא ב ה טחון,2,-1
200,12,משום ש אנחנו חיים ב מדינה דמוקרטית ש ב היא אתם ו רק אתם תקבעו מי ימשיך להוביל את ישראל גם ב ארבע ה שנים ה קרובות,2,0
66,21,ראש ה ממשלה,2,0
155,0,ה עם עם ה ליכוד,2,1
66,5,ו מסכן את ישראל ב נוכחות כוחות ש מפעילה איראן על ה גבול ש ל אנחנו ו ב ה עימות ישיר עם טהראן,2,-1
111,8,ב נימין נתני,2,0
52,1,ה עקרונות ה מהותיים ש הציב ראש ה ממשלה נתניהו מקובלים על ה ממשל ה אמריקאי,2,1
169,1,מדובר ב כישלון טוטאלי ו מתמשך ו מי ש משלם את ה מחיר ה כבד הם אזרחי ישראל ש לא זוכים ל תחבורה ציבורית נורמלית ו ב מקומה נאלצים לעמוד שעות ב ה פקקים,2,-1
168,1,יש מאחורי ה מערכת ה משומנת של נתניהו הרבה כסף ו הרבה שקרים,2,-1
197,1,נתניהו צריך להיכנס ל ה כלא בגין ה שחיתות,2,-1
196,3,ל ה ציבור ה ישראלי מגיע יותר מראש ממשלה ש דוחה נסיעה דיפלומטית כדי לסגור דיל עם כהניסטים ו חוזר מוקדם מ אותה ה נסיעה כדי להגיב על כתב אישום,2,-1
170,12,רק מחל ה ליכוד ב ה ראשות ב ה נימין נתניהו,2,1
148,0,נתניהו מוביל את ה מדינה ל משבר ש אנשים עדיין לא מבינים את ה מחיר של הוא,2,-1
5,12,אני לא מוכנה ש הוא ייכנס אצל אני ב ה דלת,2,0
195,9,אבל לצערי ה רב,2,0
147,1,כך היה פה עד ה יום ו רק כך לא נהפוך ל ה דמוקטטורת שחיתות של נתניהו,2,-1
175,2,אז מה ה פלא ש שוב נוצר בור תקציבי עצום,2,-1
179,2,ב חרתם נתניהו קיבלתם קיצוניים,2,-1
260,3,אבל הכי קל לדבר על ערבים ו אז ביבי יוצא מלך,2,0
200,8,על כל ה מציאות ה מורכבת ש ב היא,2,0
148,9,כולי תקווה ש בעקבות ה התנהלות ה זו מ נדלבליט יזרוק את נתניהו מ כל ה מדרגות,2,-1
166,0,חלאס ל ה שלטון נתניהו,2,-1
161,0,זה לא ש מפני היא ו לא סיגרים,2,0
5,14,הוא לא ישראלי,2,0
5,27,הם שייכים ל קבוצת ה יהודים ש מרגישים שממשלת ישראל ב ה גדה ב ה הם,2,-1
106,4,ראש ממשלת ישר,2,1
186,6,אדוני ראש ה ממשלה,2,0
59,4,שמנסה למלט את עצמו מ ספסל ה נאשמים,2,-1
54,0,נתניהו כנראה מאבד את יכולת ה תפקוד ה מינימלית אם הוא מצליח להיכנס ל ה עימות גם עם ה נשיא טראמפ סביב ה רעיון חסר ה אחריות ו ה היגיון לספח את ה שט,2,-1
120,25,ו לכן ה אלטרנטיבה ה יחידה ב ה מידה ו ה חוק לא יאושר היא בחירות חוזר,2,0
5,15,הוא רפובליקני,2,0
241,2,ראש ה ממשלה זימן את ה הנהגה ה דרוזית ל משרדו,2,0
169,6,פשוט כישלון חרוץ ש הגיע הזמן לשים ל הוא סוף,2,-1
134,2,ש נוהג ש לא ב ה כבוד ו לא ב דרך ארץ כלפי אני ראש ה ממשלה,2,0
197,2,אך ערכית ו מוסרית ה היסטוריה תבוא את הוא חשבון על פשעיו ו ה סתתו ה פוליטיים,2,-1
201,6,אבל מ ראשות ה ממשלה נתניהו חייב ללכת,2,-1
276,11,אנחנו חייבים להמשיך ב ה התמדה לדבוק ב ה עקרונות ש לנו ל קידום פתרון ה בנוי על צדק אל מול גישת נתניהו ש שייכת ל לפני מאה שנה ל מנטליות של הצהרת בלפור,2,-1
118,3,תוך הפרת ה הבטחות ל חבריו ב ה ליכוד,2,-1
117,2,הוא הפך עולמות כדי להקדים את ה בחירות,2,-1
116,1,כאילו נהל עם גנץ מומ ל הקמת ממשלה ב ראשותו ו ב ה רוטציה עם גנץ,2,0
114,11,בטחון תושבי ה עוטף משועבד ל מה ש מעניין את נתניהו ה בריחה מ אימת ה דין,2,-1
192,0,מ בחינה מוסרית ו ערכית נתניהו לא יכול להמשיך ל ה היות ראש מ משל היא,2,-1
197,3,העלאת אחוז ה הצבעה בקרב ה ציבור של אנחנו ו ה כוחות ה דמוקרטיים אכן יכולים להביא ל הפלת שלטון נתניהו ב 9 באפריל,2,-1
187,0,פרסום כתב ה חשדות ב אופן חלקי ו חד צדדי לפני ה בחירות הוא טעות קשה ו פגיעה ב ה ציבור ו ב ה דמוקרטיה,2,0
167,13,אתם באמת חושבים ש כל ה טוב ה זה נופל על נתניהו ב חינם,2,-1
190,1,ב ה נסיבות ש נוצרו ישיבה עם נתניהו לא עומדת על ה פרק,2,-1
195,24,אל תפגע ב ה ביטחון ישראל,2,-1
10,12,גם שותפים ל ה דרך ו גם יריבים פוליטיים חייבים להעריך את ה נחישות ו ה דבקות ב מטרה של ראהמ נתניהו ש הובילו ל כך,2,1
174,11,ה ליכוד ב ראשות בנימין נתניהו כדי ש לא תתחרטו ב ה יום ש אחרי,2,1
5,25,אבל כועסים מאוד על נתניהו,2,-1
194,2,ראש ה ממשלה של אנחנו הוא אדם ישר,2,1
141,2,כי ברור ש הפלת נתניהו תביא ל הפלת ה ימין,2,1
196,2,ה פאניקה מ אובדן ה שלטון ב ה עתיד יצרה אובדן עשתונות ב ה הווה ו את ה טירוף ה זה צריך לעצור לפני ש ישרוף את ה בית על אנחנו ו על הוא,2,-1
177,15,כריזמטי ו אהוב על ה עם ב ה נימין נתניהו ו שוב,2,1
173,1,ב ישיבת סיעת ה ליכוד ב ראשות רהמ ב נימין נתניהו,2,0
163,2,ב 94 מצביעים ליכוד ב ה ראשות נתניהו ימין,2,1
115,2,עד לפני 6 שנים היית ה סנגור ה טוב ביותר של נתניהו,2,0
167,12,כדי ש נתניהו לא יצטרך לעמוד ל ה משפט,2,-1
278,4,ממשלה ש רודפת את קולות ה מואזין,2,-1
171,0,ראש ה ממשלה בנימין נתניהו עונה ל ה שאלות של אתם,2,0
188,3,הוא הרי למען הישרדותו חתם על ה סכם עם ה עוצמה ה גזענית,2,-1
162,1,ה מציאות ה בלתי נסבלת תחת שלטון ה ימין של פיגוע רודף פיגוע חייבת להסתיים,2,-1
112,6,של קצה ה קרחון מ ה הסכמים בין נתניהו ל ה חרדים,2,0
164,8,ב ה ראשות ב ה נימין נתניהו,2,1
116,11,כך הבטחנו ו כך נעשה,2,0
127,9,הוא קול ל ביבי,2,0
197,0,לפני מספר חודשים הרמתי ב ה פני נתניהו את ה שלט,2,0
106,3,ב נימין נתניהו,2,0
123,2,כ מי ש זכה ב ה אמון ה רחב ביותר ו ב ה תמיכה ה ציבורית ה רחבה ביותר,2,1
143,4,ל אזרחי ישראל מגיעה ממשלה אחרת ש תעבוד ב שבילם ו לא בשביל עצמה,2,-1
195,23,ו קורא ל אתה,2,0
108,3,עובר ל מתקפה אישית פרועה נגד נתניהו ו הצעה להחליף את הוא ב ראשות ה ליכוד,2,1
148,1,ה כל מכוון כדי להציל את עורו של רהמ מושחת ו להעלות את הוא מעל שלטון ה חוק,2,-1
67,3,ממשלה ישראלית אחראית היתה מקדמת ב עצמה תכנית ש לום להיפרד ל שתי מדינות,2,-1
113,3,הוא בסוף דרכו ו ככל ש הוא יסיים מוקדם יותר כך ייטב ל כולנו,2,-1
158,1,נתניהו פגע ב קודש ה קודשים של בטחון ישראל בשביל בצע כסף,2,-1
109,3,מה ש לא נעשה עד עכשיו,2,0
121,2,מה ש אנחנו רואים כרגע הוא תוצאה של הסתאבות ו ריקבון,2,-1
5,1,כבר יותר מ שנתיים ש כולם אומרים לנתניהו ש זה יקרה,2,0
175,1,נתניהו ו כחלון חילקו ב ה קדנציה ה זו מעל 10 מיליארד שח מ תקציב ה מדינה ל מפלגות ה קואליציה,2,-1
182,0,אצל נתניהו,2,0
66,6,ראש ה ממשלה נפגש עם פוטין ו מתגאה ב ה יחסים את הוא,2,0
140,0,ממשלת נתניהו נגד ה קשישים ב ה ישראל,2,-1
254,10,זה מה ש משרת את הוא פוליטית,2,-1
117,9,אנחנו לא נהיה חבל ה הצלה של ה מושחת נתניהו,2,-1
147,4,בישראל אף אדם הוא לא מעל ה חוק,2,-1
135,0,כתבתו של ירון אברהם היום ב ה מהדורה ה מרכזית מעידה ש אין גבול ל ה טירוף ש מאפשרת מ משלת נתניהו,2,-1
195,27,ל אנשי ה ימין ה ממלכתי,2,0
113,4,מחכה ל הוא שימוע עם כתב אישום על שוחד,2,-1
226,13,עשר שנים אנחנו נלחמים כמו ה ילד עם ה אצבע ב סכר נגד כל ה רעות ה חולות של שלטון ה אימים של נתניהו,2,-1
157,0,כ חול לבן לא תשב עם נתניהו,2,-1
195,15,ה אדם ש אמור להיות מופת ל ה ילדינו ו ל נכדינו,2,0
200,4,ב ה ימים ה קשים ב משרד ה אוצר ו ב ה מפלה ה גדולה של בחירות 2006,2,0
116,2,וכאילו ניתן לבטל את ה בחירות ה אלו,2,0
175,11,הגיע ה זמן ל הנהגה אחראית ש תפסיק לחלק כסף ציבורי ל כל מי ש לוחץ,2,-1
109,2,עוד לא מאוחר להקים רשימה מאוחדת אמיתית של כל ה מפלגות ש מימין ל ה ליכוד,2,0
167,37,רוב מכריע של ה ישראלים לא רוצים ראש ממשלה עם כתבי אישום חמורים כל כך,2,-1
186,10,רק תפעל למען ה שם,2,0
107,0,צדק חברתי נוסח נתניהו,2,0
100,5,אני מברכת את ראש ממשלת ישראל ב נימין נתניהו,2,1
105,2,שר ו ראש ממשלה ש הוחלט להגיש נגד הם כתב אישום,2,0
126,0,צו 8 ל מצביעי ה ליכוד,2,0
66,9,נתניהו נכשל ב ה וושינגטון,2,-1
202,1,נתניהו אמר ש לא יהיה כלום כי לא היה כלום ו עכשיו מתברר ש יש כתב אישום חמור כי בוצעו עבירות חמורות ש עלולות להוביל גם ל ה כלא,2,-1
114,10,אנחנו שומעים את נתניהו מצהיר הצהרות מאיימות ו בסוף אנחנו משלמים,2,-1
59,9,ש לא תוקפת עיתונאים,2,-1
177,22,חיזקו רוחכם ו בואו לתת ל ה הם את ה תשובה ב ה קלפי,2,1
138,1,נתניהו בוחר ב גימיקים זולים ו משעבד גם את ה אינטרסים ה בטחוניים של מדינת ישראל רק ל צורך הישרדותו ה פוליטית,2,-1
169,0,ה דוח ש פרסם הערב מבקר ה מדינה על ה כישלון ה מחפיר ב ה תחבורה ה ציבורית הוא הוכחה נוספת ל ה הזנחה ה פושעת של ממשלת נתניהו ל בעיות ה אזרחים כאן,2,-1
226,14,נלחמנו כש מפלגת ה עבודה ו יש עתיד ישבו את הוא ב ממשלה ו נתנו ל הוא לגיטימציה,2,-1
254,9,ה פטריוטים נגד שאר ה עולם,2,0
195,21,אני פונה אל אתה,2,0
150,0,נתניהו מציג ל אנחנו את תוצאות ה בחירות כ אישור ש קיבל מ ה עם לשבור את כל ה כלים,2,-1
120,9,גם מטעם ה ליכוד ו גם מול ה ליכוד,2,0
186,3,ו אז נתניהו הוציא שורה של הודעות ל ה עיתונות,2,0
160,0,נתניהו הרוויח מ מכירת ה צוללות 16 מיליון,2,0
195,3,מול נתניהו של פעם עבדתי כ ה איש צבא,2,0
278,3,אלו הן ה השלכות ה ישירות של ממשלת נתניהו,2,-1
167,1,לא אכפת ל אתם מ ה כיס של אתם,2,-1
188,2,כבר ראינו שאת ה מעשה ה מובן מאל הוא ש הוא לקחת אחריות ו להתפטר נתניהו לא יעשה,2,-1
199,7,בנימין נתניהו הוא מועמד תנועת ה ליכוד ל ראשות ה ממשלה ו ב ראשותו נמשיך ב כל ה כוח את מסע ה בחירות ב ה דרך ל ניצחון ה ליכוד ו הקמת גוש ימין חזק,2,1
134,17,תחזקו את ה ליכוד ב ה ראשות ב ה נימין נתניהו,2,1
120,24,ב כל מקרה אנו לא נמליץ ל נשיא ה מדינה על מועמד אחר מלבד נתניהו,2,1
148,4,נגיש הצעות חוק ל הגבלת קדנציה ל ראש ממשלה,2,-1
127,10,נצחון של נתניהו יוביל ל ישראל גזענית יותר,2,-1
177,14,ב ראש ה ליכוד עומד מנהיג חזק,2,1
125,33,ש גם ב ה הן שמחתי לעמוד ל צידו ו לסייע ככל יכולתי,2,1
148,2,אנחנו לא מתכוונים לוותר ל הוא,2,-1
114,21,צריך להגיד לנתניהו די,2,-1
201,2,ראש ה ממשלה ש לנו מ אשם ב ה שוחד,2,-1
195,20,לא תחת כתבי אישום כה חמורים,2,-1
50,0,נתניהו פחדן,2,-1
141,0,ה רדיפה אחר משפחת נתניהו נובעת מ מניע אחד בלבד להפיל את ה ימין,2,1
195,14,זה ראש ממשלת ישראל,2,0
127,14,13 שנה מ נתקים ראש מ משלה מ ה עם ו מ ערכיו,2,-1
104,0,שוב שקר של נתניהו,2,0
102,3,ביטול התחייבויות ו עוד,2,0
50,4,מניעת כניסה של חברות קונגרס של ה מדינה ה קרובה ביותר ל ישראל רק עקב דעותיהן ה פוליטיות היא צעד הרסני ל מערכת ה יחסים עם ה דמוקרטים ב ה ארהב,2,-1
254,7,הוא רצה ריב,2,-1
292,0,ראש ה ממשלה בנימין נתניהו היום ב מליאת הכנסת,2,0
50,6,ב ה מחיר של בומרנג מדיני ב ה טווח ה א,2,-1
186,2,נתניהו שלח אנשים למדוד את בית ה מחבל לקראת הריסה,2,0
133,1,הוא מפחד לא ליישם את ה הוראות ה הזויות של טראמפ ש לא להכניס את ראשידה ועומאר ל ישראל,2,-1
186,9,אנחנו נגבה את אתה,2,1
149,2,או ש הוא גם שק,2,-1
123,1,ו להמליץ על ראש ה ממשלה בנימין נתניהו להרכיב את ה ממשלה ה באה,2,1
66,25,בלי בעל בית ו שר ש איכפת ל הוא,2,-1
118,5,הוא עצמו שיתף פעולה ב אופן הדוק עם ה סיעות ה ערביות ו שלח את ה מדינה ה זו ל טירוף מ ערכות נוסף,2,-1
136,3,ישראל דמוקרטית ה בחירות ה אלה תהיינה אך ו רק בין ממשלה ב ראשות בני גנץ ו כ ה חול ל ה בן לבין ממשלת חסינות של נתניהו,2,-1
195,19,אנו לא נזמין את נתניהו ל היות שר ב ה ממשלה ש נקים,2,-1
108,1,ב ה בוקר מתחיל ב ה דרישה ל ה רוטציה עם נתניהו ו ב ה ערב,2,0
130,2,ש הרי למה ה ממשלה ה זאת קיימת אם לא על מנת לשרת את צרכיו ה אישיים ו ה עצובים מאוד של ראש ה ממשלה בנימין נתניהו ו של שריו ה מסוכנ,2,-1
102,2,קיצוץ ב ה שירותים ה חברתיים ה חשובים ביותר,2,-1
117,7,מ שה כחלון ו יעקב ליצמן מיישרים קו עם דף ה מסרים של ה ליכוד ו פתאום נזכרו ש לא צריך ב ה חירות,2,-1
125,29,ש הוא מגדולי ה מדינאים ב ה עולם,2,1
128,5,רק נתני,2,1
194,7,ב 9 באפריל מצביעים ל ה ליכוד ב ראשות נתניהו ל ימין חזק ש ימשיך לדאוג ל ה אינטרסים של מדינת ישראל ו אזרחיה,2,1
186,0,עוד הודעה ריקה של ראש ה ממשלה נגד ה מחבלים,2,-1
103,0,גם דוברי ה רוסית מצביעים ה ליכוד,2,1
167,41,ו הם רוצים ראש מ משל היא ה גון,2,-1
120,13,ה ליכוד התנהלה ב ה יוהרה,2,-1
167,20,ו לנתניהו לא היה כתב אישום,2,-1
125,22,ו את מ שפחתו,2,0
104,1,מי ש עשה דיל עם איימן עודה ל פיזור הכנסת מעליל עלילות שקר,2,-1
138,2,זה מה ש אמרתי ל רזי ברקאי בגלצ על ברית הגנה עם ארהב ה גימיק ה חדש ש מבשל נתניהו בשביל הישרדו,2,-1
125,19,רוצה ב המשך מנהיגותו של נתניהו ו ממשלתנו,2,1
169,4,עשר שנים ש ה ליכוד ב ה שלטון ו ה תחבורה ה ציבורית נראית כמו תאונת שרשרת מתגלגלת,2,-1
126,1,לכו להצביע בהקדם ו אם אתם רוצים מ משל היא ב ראשות ב נימין נתניהו אתם חייבים להטיל פתקי מחל ל קלפיות,2,1
200,5,ב ה עליות ו גם ב ה מורדות,2,0
167,0,אם לא אכפת ל אתם מכתבי ה אישום של נתניהו,2,-1
165,1,ו ש נגד הוא עומד כתב אישום חמור על שוחד,2,-1
5,10,מה ש מחמיר את ה מצב היא ה עובדה ש נתניהו מזוהה היום ב אופן מוחלט עם ה מפלגה ה רפובליקנית,2,-1
42,0,מדיניות ניהול ה סכסוך של ממשלת נתניהו נכשלה לחלוטין,2,-1
105,3,חייבים להתפטר,2,-1
186,4,אז עד ל רגע זה לא הוציא נתניהו צו הריסה ל בית ה רוצח של אורי זל,2,-1
5,39,לא כש ה טיפול של ראש ה ממשלה ב ה זירה ה פוליטית ה אמריקאית הפך ל ה יהיר ו רשלני,2,-1
125,24,ב ה חירות 2006,2,0
52,4,רוב מוחלט ב ציבור תומך ב ה גישה ה מדינית של ה ליכוד ו עומד על כך ש ב כל ה סדר ב ה עתיד רק ישראל תהיה אחראית ל ה ביטחון ב כל חבלי יהודה ו שומרון,2,0
189,16,מי ש רוצה ממשלה לאומית ב ה ראשות ב ה נימין נתניהו,2,1
66,4,ה כישלון ה מדיני של נתניהו ב עניין סוריה הוא מוחלט,2,-1
125,21,ראיתי את הוא,2,0
193,3,חזקה ו יציבה כש גנץ,2,0
