post_num,post_idx,text,topic_tag,sentiment_tag
94,2,ש עשה קמפיין ש כולו סקסיזם ו גזענות,1,-1
92,2,חלקים ב ה ימין ה ישראלי רווים נחת מ ה נשיא ה חדש ו ה קיצוני,1,-1
95,20,מותר ו צריך להביע סולידריות עם מחאת ה נשים ב ה ארהב,1,-1
16,18,מבוכה רבה נרשמה ב ה מליאה כאשר ה אמת ה עירומה של ממשלת ישראל התגלתה ב ה אופן לא מתוכנן,1,-1
47,1,ש נמנע מ לנאום ב כ נסת מ חשש ל ה פרובוקציה,1,0
95,12,כל איש ו אישה ש עקבו אחרי קמפיין ה בחירות של הוא יודע זאת,1,0
92,4,פילוג ו הדרה,1,-1
25,2,ו אפילו לא תכנית טראמפ,1,0
99,4,ה ציבור ה אמריקאי בחר ב ה מועמד ה רפובליקני דונלד טראמפ ו אני מכבדת את ה הכרעה ה דמוקרטית של אזרחי ו אזרחיות ארהב,1,0
97,1,דונלד טראמפ,1,0
18,4,אני מעריך זאת ו אני מבקש להביע שוב את תודתי ל ה נשיא טראמפ ו ל שגרירה היילי,1,1
79,4,ה הסכם עם איראן לא בוטל,1,-1
38,2,ב מה לא הפחידו את אנחנו ש עלול לקרות כ תוצאה מ ה מהלך ה זה,1,0
89,5,הודיע ה נשיא טראמפ ל ראש ה ממשלה נתניהו ש ה מדיניות ה אמריקאית כלפי ישראל ו ה פלסטינים לא תשתנתה מ תקופת אובמה,1,0
32,4,אנו מדברים כעת עם מדינות נוספות ש שוקלות ב ה רצינות לומר בדיוק את מה ש אמרה ארהב ו להעביר את שגרירויותיהן ל ירושל,1,1
62,3,כולנו מצפים ל ה הצהרה של ה נשיא טראמפ,1,1
16,8,ארהב נשארת מחויבת לחלוטין להשיג שלום בר קיימא בין ישראל לבין ה פלסטינים,1,1
19,3,תודה ל נשיא טראמפ ו ל שגרירה היילי על ה התייצבות ה אמיצה של הם עם ישראל ו עם ה אמת,1,1
88,1,נאום ב הוא קיימת דרישה בלתי מתפשרת מ כל מדינה ב אזורנו ש רוממות ה שלום ב גרונה לחסל את ה טרור,1,1
92,0,ב ה ימים ה אחרונים צפינו פעורי פה ו משתאים ב נשיא ארהב טראמפ מוציא ל פועל שורת צווים דרקוניים ו פופוליסטים,1,-1
8,1,זהו צעד חשוב ב ה מאמץ לפרק את חצי ה אי ה קוריאני מנשק גרעיני,1,1
9,1,ו שמחנו לשמוע את היא,1,1
36,0,תכנית טראמפ עלולה להיות מגש ה כסף ל כניסת גנץ ו עמיר פרץ ל ה ממשלה,1,-1
46,1,דונאלד טראמפ,1,1
16,3,אבל פחות טוב ל ה קואליציה,1,-1
35,0,אני מברך את ה נשיא טראמפ על ה זכות ה גדולה ש היתה ל הוא ב פרסום הודעה היסטורית על הכרה אמריקאית ב ירושלים כ בירת ישראל ו על ה הנחיה להיערך ל העברת ה שגרירות ה אמריקאית ל ה ירושלים,1,1
3,2,יש כאן סכנה ברורה ו מיידית ל ה התיישבות,1,-1
21,1,דנו ב ה התפתחויות ה אזוריות ו ב סוגיות ביטחוניות ו ב ה ראשן איראן,1,0
16,15,ו רק כאשר הוא המשיך ו אמר ה נשיא טראמפ ה בהיר שוב כי אם שני ה צדדים יסכימו,1,1
12,3,טראמפ עשה את ה צעד ה ממשי ה ראשון ל שינוי ה מצב,1,1
63,4,כולי תקווה ש מעבר ל ה הצהרה ה חשובה נזכה לראות בקרוב גם את ה שגרירות ה אמריקאית ב ה ירושלים,1,1
14,2,הודיתי ל מזכיר פרי על החלטת נשיא ארהב להעביר את ה שגרירות ל ה ירושלים,1,1
41,0,אני מברך על ה דברים ש שמעתי ב מסיבת ה עיתונאים של ה נשיא טראמפ ו ה נשיא פוטין,1,1
31,8,אני מקווה ש ה תהליך ש מתחיל היום ה נשיא טראמפ יצלח ו יגיע גם ל ה מזרח ה תיכ,1,1
95,2,יום לאחר טקס ה השבעה של ה נשיא ה חדש,1,0
77,1,פגישתי עם נשיא ארהב,1,0
57,4,ידיד אמיתי,1,1
67,1,ה אמריקאים לוקחים את ה מושכות ו אנחנו עוסקים ב ה ניחושים,1,0
34,0,כולנו התרגשנו לשמוע את ה הצהרה ה היסטורית של ה נשיא טראמפ על ה הכרה ב ה ירושלים כ בירת ישראל,1,1
5,4,לא היה ל אנחנו ו אולי גם לא יהיה נשיא אמריקאי ידידותי יותר ל ישראל,1,1
56,2,לעומת טראמפ ש תומך ב כל הזדמנות ב מדינת ישראל ו ב ה עם ה יהודי,1,1
96,1,תודה ל אתה על ה ידידות ה חמה ו על תמיכתך ה חד משמעית ב ה ישראל,1,1
23,8,יחסי ארהב ו ישראל חזקים מ אי פ,1,0
84,3,הסתכל ל הוא ב לבן של ה עיניים ו לא חזר ב נאומו על אבסורד שתי ה מדינות,1,0
92,3,ש ב דומה ל ה הם עמדותיו מבוססות על שנאה ו גזענות,1,-1
17,2,מ נהרות ו טראמפ,1,0
5,8,ביטול ה תקציב ל ה אונרא,1,1
63,3,זהו צעד חשוב ש ייעזור לקבע את מעמדה ה בינל של ירושלים כ בירתה של מדינת ה יהודים ו אין להקל ב הוא ראש,1,1
14,5,קורה עכשיו בזכות החלטתו ה אמיצה של ה נשיא טראמפ,1,1
40,1,38 שנים אחרי ש ה כנסת חוקקה את ה חוק ל החלת ה ריבונות ה ישראלית ב ה גולן,1,0
95,10,עידן ב הוא אין חשיבות ל עובדות,1,-1
16,12,כולל ב הר ה בית ו ל רגע נדמה היה ל ה קואליציה ש חל שיבוש קל,1,1
4,1,גם ללא ה נוכחות ה אמריקאית ב סוריה זה מה ש אמרתי הערב ב ה מטה ה מרכזי עם אילה חסון על החלטת ה נשיא טראמפ מ ה שבוע ש עבר,1,0
5,3,קודם כל מפני ש זה יקשה על טראמפ להמשיך לעבוד,1,-1
80,4,ב ה ניגוד ל הכרזתו של טראמפ,1,-1
95,7,או ש יקבלו את ה תמיכה ב מדיניות סרבנות ה שלום,1,0
7,3,ה החלטה ה אמריקאית מוכיחה פעם נוספת את מה ש כבר אמרתי לא פעם,1,1
56,3,היום אחר ה צהריים אומות ה עולם ינסו לקעקע את החלטתו של ה נשיא טראמפ להכיר ב ה ירושלים כ ה בירתנו ה נצחית,1,1
61,1,ירושלים היא בירת ישראל עם טראמפ או בלעדי הוא,1,0
95,13,התבטאויות נגד בעלי מוגבלויות,1,-1
81,4,העברת ה שגרירות ה אמריקאית ו הכרה ב ירושלים מאוחדת כבירת ישראל כפי ש קבע ה קונגרס,1,0
98,5,לשמור ו לחזק את ה קשר ה מיוחד ו ה ידידות ה אמיצה בין ה מדינות ו נפעל לחזק את ה ערכים ה משותפים ל ה ישראל ו ל ה ארהב,1,1
95,14,מוסלמים ו מיעוטים נוספים היו אקורד ה ניצחון של הוא,1,-1
72,1,כך יעשה ל ה ארגון ש פוגע ב מדינת ישראל ו מתדלק ב החלטותיו ה שקריות ו ה אנטישמיות את ארגון ה,1,0
87,4,ו הנה מגיע ה נשיא ה אמריקאי,1,0
95,0,מחר חברותינו ה אמריקאיות ישכתבו ב רגליהן את ה היסטוריה כש יצעדו נגד ה סקסיזם ו ה שובניזם,1,-1
43,5,שני ה אויבים ה מרים ה אלה ממוטטים חומות של עידן שלם,1,0
80,3,קונספירציה ש עובדת ל טובת ה אינטרסים של תעשיות ה פחם ו ה רכב ב ה זמן ש משאבי כדור ה ארץ מתכלים ו צדק סביבתי מתרחק,1,-1
68,3,טראמפ מזדהה לחלוטין עם ה עמדה ש לנו ב נושא הסכם ה גרעין עם איראן,1,1
97,3,ו אני בטוח ש ה נשיא טראמפ ימשיך ב ה דרך ש סללו קדם את הוא,1,1
94,1,ב ה השבעה של דונלד טראמפ,1,0
82,2,אבל כיוון ש אני אופטימי ו מאמין ש ה נשיא טראמפ יעמוד ב הבטחתו,1,1
44,1,תודה ל ה נשיא טראמפ ש הכיר היום הלכה למעשה ב עובדות ה היסטוריות,1,1
99,12,מועמדת עמדה מול מועמד ו נאבקה למען כלל ה אזרחים ו ה אזרחיות,1,0
16,20,ב שפת ה גוף של חבריה,1,0
21,0,שוחחתי עם נשיא ארהב דונלד טראמפ,1,0
57,2,ו אתמול ב ה טקס ל כבוד חג ה חנוכה ש נערך ב בית ה לבן הוסיף,1,0
89,11,טראמפ פשוט ניפץ ל ה ימין את ה אשליה ש ארהב תאפשר בנייה ב ה התנחלויות ו סיפוח,1,1
85,0,אז אחרי ש ערד ניר שיקר ב שידור חי לגבי מה ש אמרתי ל נשיא טראמפ מתברר ש הוא גם שיקר לגבי מה ש היה ידוע לגבי ה תאונה כש דיברתי עם ה נשיא,1,0
93,0,סיסמאות ה נאצים חוזרות היום אצל טראמפ בארהב ו אפילו אצל אנחנו אצל מ ירי רגב,1,0
16,14,ב נאומו של ה סגן,1,0
92,24,ו תראו את ה אזרחים מיליונים מ הם יצאו ו יוצאים ל ה רחובות מ אז ש טראמפ נבחר,1,-1
87,8,אפשר לומר דברים רבים על אישיותו של טראמפ אך ב ביקורו ה קצר הביא רוחות של תקווה,1,1
80,9,הסכם ה אקלים הוא הישג אדיר ש הובילה קבוצה של מנהיגים מתוך אחריות ל תושבי ה כדור,1,0
2,1,החלטה זו משקפת את ה מציאות ש מדינת ישראל היא מדינת ה עם ה יהודי מולדתנו בת אלפי ה שנים,1,1
47,0,לאחר ביקור ה נשיא טראמפ,1,0
61,4,כל החלטה ב ה נושא ה נפיץ ו ה מהותי ה זה צריכה להתקבל ב הידברות ישירה עם אבו מאזן ו ב מסגרת הסדר מ דיני כולל ו לא ב צורה חד צדדית ו חסרת ראייה מקיפה,1,-1
70,8,כי ביבי בחר להיאבק ב ה ממשל ה אמריקאי,1,0
70,0,טראמפ הכיר ב יתרונו של הסכם ה גרעין על פני ביטולו מהלך ש עלול היה להאיץ את דהירתה של איראן אל עבר יכולת גרעינית,1,1
98,2,ו מאחל ל הוא הצלחה גדולה,1,1
3,1,לאור תכנית טראמפ ל מדינה פלסטינית ש ממתינה ל אנחנו מיד לאחר ה בחירות,1,0
1,3,ו החליט להכיר ב ה ריבונות ה ישראלית ב רמת ה גולן,1,1
92,12,ב ארהב יוצאים חברי ה אופוזיציה נגד מדיניות ה נשיא ב פה מלא בלי ש אף אחד יטען נגדם ש הם בוגדים,1,-1
16,9,אף אחד מ ה קואליציה לא העז לעמוד ו מחיאות ה כפיים מ ספסלי ה קואליציה נחלשו,1,-1
15,0,ה נשיא טראמפ,1,0
78,1,הוא לא האמין ש עשרות אלפי נשים ב רחבי ה עולם יהפכו את ה עלבון ל ה מקור ל ה גאווה,1,-1
24,0,כאן תקום תחנת הרכבת ה כותל הר ה בית עש דונלד טראמפ נשיא ארהב,1,0
70,7,אז מדוע לא הושג,1,-1
58,6,אנו מצפים לקבל ב ה ברכה את שגרירות ארהב בירושלים ב הקדם ה אפשרי,1,1
89,1,ב ה מקום להתעסק ב מה ש טראמפ לא אמר,1,0
48,0,לאחר הכרזת טראמפ,1,0
27,2,קידמנו נושאים חשובים ו בירכתי את ה נשיא טראמפ ו את הוא על הטלת ה סנקציות ה קשות על איראן ה צעד ה משמעותי ביותר מול ה כוח ה תוקפני ביותר ב ה אזור,1,1
57,3,חושב על ה עם ה יהודי ו על כל ה אהבה ב ישראל ל ה ירושלים,1,1
89,3,ויתורים כואבים ו המלצה ידידותית להפסיק את ה בניה ב ה התנחלויות,1,0
57,0,ה נשיא טראמפ,1,0
79,5,ראש ממשלת ישראל נוסע ל רוסיה בשביל ל ה נסות לעצור את התרחבות איראן ב ה אזור,1,0
41,4,על כל ה נושאים הללו דיברתי ב פירוט רב גם עם ה נשיא טראמפ ו גם עם ה נשיא פוטין ב ה ימים ה אחרונים,1,0
6,1,צריך להזכיר את ה אמירה ה חשובה ו ה ברורה ביותר אתמול מ פי ה נשיא טראמפ,1,1
95,1,זה יקרה ב ה ארהב,1,0
75,0,ממשל טראמפ מרגיש ב ה נוח לשנות את ה מחוייבות של ממשל אובמה ל הסכם ה אקלים ו ל עוד דברים רבים,1,0
12,1,ה נשיא טראמפ הוא מנהיג עולמי בעל שיעור קומה ו חבר אמת של ישראל,1,1
79,7,כל אלו מעידים ש טראמפ אולי מנסה אך נכשל,1,-1
16,17,בעוד אנו נעמדים על רגלינו ו מוחאים כפיים,1,1
94,9,נשים ב כל ה עולם היום יודעות ש הן שוות ו לא ניתן ל אף אחד לנסות לשנות את זה גם לא אם הוא יושב ב ה חדר ה סגלגל,1,-1
84,2,לחץ את ידו של אבו מ אזן,1,0
29,0,ש נותן ל אנחנו את ה תחושה ש פוטין אצלו ב יד ימין ו טראמפ ב ה יד ש מ אל,1,0
41,1,אני מאוד מעריך את ה מחוייבות ה עמוקה ל ביטחון ישראל ש ה נשיא טראמפ ביטא ב מסיבת ה עיתונאים ו אני יכול לומר ש ה ברית בין ישראל ל ארהב מעולם לא הייתה איתנה יותר,1,1
68,6,ביקורו חסר ה תקדים של ה נשיא טראמפ ב ה כותל,1,1
16,21,ל ה ממשלה ה זו אין שום רצון אמתי להניע תהליך מדיני כלשהו,1,-1
99,13,היא זעקה עבור אלו אשר ה מתמודד מול היא השמיץ ו פגע,1,-1
31,4,הבעתי ב פניו תקווה ש ה הסכמות ש נחתמו היום בין קוריאה ה צפונית ל ארצות ה ברית יובילו ל ה שקט ה מיוחל ב חצי ה אי ה קוריאני ו ב ה עולם כולו,1,1
16,6,ו לעתים אף נעמדנו על רגלינו ל אות כבוד ו ה ערכה,1,1
139,2,הוא עוד דוגמא ל ה קשר ה חזק בין ארהב ל ה ישראל,1,1
45,2,ה נשיא טראמפ,1,0
58,3,אני קורא ל כל מדינות ה עולם ללכת ב ה עקבות ארהב ו להכיר ב ירושלים כ בירת ישראל,1,1
73,2,כל דרך אחרת תיכשל,1,-1
86,1,ה נשיא טראמפ,1,0
96,0,ה נשיא ה נבחר טראמפ,1,0
16,7,כל זה נמשך עד ה רגע ב הוא סגן נשיא ארהב אמר תחת ה נשיא טראמפ,1,0
89,4,ב ה מסווה של תפאורה נעימה ו מילים עדינות,1,0
53,3,כי רק הן יביאו ל מכה ניצחת ו חניקת תוכנית ה גרעין ו ה שלטון ה איר,1,1
43,13,ל ה ימין של טראמפ כואבת ה בטן מ ה תמונה ה זאת,1,1
75,3,ידידותיים ככל ש יהיו,1,1
83,0,ה נשיא טראמפ הוא ידיד אמת של ישראל,1,1
72,2,פרישת ארהב ה צפויה,1,0
2,0,אני מברכת על ה החלטה ה נכונה של מחלקת ה מדינה ה אמריקאית לבטל את ה מונח ה שקרי ש טחים כ בושים,1,1
97,2,ארצות ה ברית היא ידידתה ה גדולה ביותר של ישראל,1,1
84,1,פגשתי את ה עיתונות ה ערב כדי להזכיר ש טראמפ הגיע ל ה בית לחם,1,0
87,5,תקוות ה ימין ה ישראלי,1,0
37,1,תודה ל אתה ראש ה ממשלה נתניהו ו תודה ל מדינת ישראל על ה כבוד ה ג,1,1
11,0,טראמפ החליט,1,0
32,1,החלטתו של ה נשיא טראמפ מכירה ב אמת היסטורית ירושלים היא בירת ישראל כבר 3,1,1
5,9,ה מלחמה ה גלויה ב ה אום,1,1
89,2,ה דברים ש כן נאמרו הם,1,0
9,0,חיכינו ב ה ציפייה ל החלטתו של נשיא ארצות ה ברית,1,0
89,7,כאשר טראמפ מ מליץ לנתניהו לעצור ל תקופת מה את ה בנייה ב התנחלויות,1,0
83,1,דווקא משום כך ה אכזבה על אי העברת ה שגרירות היא גדולה,1,-1
40,4,ה נשיא טראמפ ת,1,0
68,4,ו פועל ב תקיפות לשנותו,1,1
82,3,זה כן יקרה ב ה מהלך כהונתו,1,1
13,3,יביא גם מדינות נוספות ל ה לכת ב ה דרך ש התווה ה נשיא טראמפ ו להעביר את ה שגרירויות של הם ל ירושלים,1,1
90,0,ה הצהרות ה פומביות של ה נשיא טראמפ ו ראש ה ממשלה הן צעד חשוב ב ה כיוון ה נכון ו מבטאות סוף סוף התפכחות מ אשליות מסוכנות,1,1
98,4,יחד עם ה נשיא ה חדש,1,0
18,5,על עמידתם ה איתנה בעד ישראל ו בעד ה א,1,1
89,6,ב כוונתו לפעול ל ה שלום בין ה עמים ש יחייב את שני ה צדדים ל ה וויתורים כואבים,1,0
5,7,ביטול הסכם ה גרעין ו החזרת ה סנקציות,1,1
51,4,אם בארהב של טראמפ ה גזען מכירים ב כל אדם ש נולד ב ה מדינה כ אזרח,1,-1
40,0,ל ה יהודים הייתה אורה ו שמחה ו ששון ו יקר,1,1
30,2,אני מברך הבוקר את ה נשיא טראמפ על ה עמידה לצד ישראל,1,1
95,5,היום מתחיל עידן טראמפ,1,0
93,2,הוא השווה את מנהיג ארהב ה נבחר ל ה נאצי ו גם שרה ב ממשלת ישראל,1,0
40,2,ו אחרי מאמצים גדולים ב ה זירה ה בינלאומית,1,0
90,2,לאחר ש ה ממשל ה אמריקאי כבר אימץ גישה שונה ו מציאותית יותר,1,1
88,0,נאומו של ה נשיא טראמפ היה נאום אמיץ ו מעורר השראה,1,1
22,4,נכס אסטרטגי ל מדינת ישראל,1,1
43,10,ה הישג של טראמפ הוא לא יאמן,1,1
92,9,בעוד טראמפ מתמודד מול הפגנות ענק ו מול שורה ארוכה של פוליטיקאים דמוקרטים ש מביעים את עמדתם ב פה מלא ו ב אופן חד ו בהיר,1,-1
77,2,ידידי דונלד טראמפ,1,1
61,8,כל אחד מרים ל הנחתה ל ה רעהו ו כך הם ממקשים ב את היא הזדמנות את ה עתיד ש לנו כאן ב ה מזרח ה תיכון,1,-1
45,6,כי ב ה פעם ה ראשונה סוגיית השבת ה רכוש ה יהודי הופכת ל מרכיב קבוע ב מדיניות ה חוץ של ארצות ה ברית ב אירופה,1,1
76,3,ו קרא להתייצב מול הן ב ה עוצמה כדי להבטיח את עתיד ה אנושות,1,1
16,13,אולי אפילו בלבול,1,0
45,0,ה נשיא טראמפ,1,0
16,2,ה נאום היה טוב ל ה ישראל,1,1
11,12,ו ל החזרת ארהב ל תפקיד פעיל ו מוביל ב ה איזור,1,1
70,9,לעקוף את הוא ו לפנות ל ה קונגרס ו נכשל,1,-1
97,0,ב רכות ל נשיא ה נבחר של ארצות ה ברית,1,1
69,1,שליחו ה מיוחד של ה נשיא טראמפ ל ה מזרח ה תיכון,1,0
87,0,11 פעמים הזכיר ה נשיא טראמפ את ה מילה שלום ב נאומו ה אחרון ב ה ארץ,1,1
86,3,אנו מעריכים את היא מ אוד,1,1
81,2,אני קורא ל ה נשיא ה אמריקאי להודיע על העברת ה שגרירות ב ה הזדמנות ה באה,1,0
67,2,אין כל צורך ב מסע ה ניחושים סביב פרטי ה מתווה של טראמפ,1,0
58,0,נאום היסטורי של ה נשיא טראמפ,1,1
8,4,מדיניותו של ה נשיא טראמפ היא ב שורה חשובה ל ה ישראל,1,1
16,5,של חברי הכנסת ו ה מוזמנים,1,0
9,2,ה נשיא טראמפ הוא ידיד אמת של ישראל ו זה רק סמלי ש ה החלטה על פרישה מ הסכם ה גרעין מתלכדת עם ה החלטה ל העברת ה שגרירות מ ירושלים,1,1
38,1,כאות תודה על ה מהלך ה גדול ש עשה נשיא ארהב ב ה הכרה ה אמריקאית ה מלאה ב ה ריבונות ה ישראלית ב רמת ה גולן,1,1
61,5,אוי ל אנחנו אם אנחנו צריכים לבסס את ה עתיד ה ציוני ש לנו על טראמפ משענת ה קנה ה רצוץ ש מדיניות ה חוץ של הוא הובילה לידי כך ש ה איראנים יושבים על ה גדרות ש ל אנחנו,1,-1
76,1,לא שמעתי נאום יותר אמיץ ו יותר חד,1,1
88,2,נאום ש ממפה ב ה דיוק את ציר ה רשע ב ה אזורנו ו מעביר מסר ל כל ארגון טרור,1,1
23,2,נציגו ה מיוחד של נשיא ארהב דונלד טראמפ,1,0
14,8,ו כי ה נשיא יעמוד ב התחייבויתו,1,1
65,1,ל ה נשיא טראמפ יש הזדמנות הסטורית למלא את הבטחתו ל ציבור בוחריו ו ל ה עם ה יהודי ו להעביר את ה שגרירות ל ה ירושלים,1,1
33,3,ב משמרת של טראמפ חייבים לת,1,0
15,1,תודה על ידידותך ה נפלאה,1,1
38,0,מחר נקיים ישיבת ממשלה חגיגית ב רמת הגולן ו נעביר ב היא החלטה רשמית על ה קמה של יישוב חדש שם על שמו של ה נשיא טראמפ,1,1
28,3,תודה ל אתה ה נשיא טראמפ על ה מהלך ה היסטורי,1,1
45,3,שמוכיח כל פעם מחדש ש הוא ה ידיד ה גדול ביותר שקם אי פעם ל מדינת ישראל ו ל ה עם ה יהודי,1,1
