post_num,post_idx,text,topic_tag,sentiment_tag
276,2,התמקדתי ב ה דמיון בין הצהרת בלפור ו חוק ה לאום ש נתניהו פועל ל חקיקתו ב ה מושב ה קרוב של הכנסת,3,0
247,3,היום נכחתי ב ה הפגנה ש נערכה מול משכן הכנסת ולאחריה קיימתי פגישת עבודה ב משרדי עם יועצי ראש ה ממשלה ל בחינת הצעות ל תיקון חוק ה לאום,3,-1
228,1,אבל שכחו את ה מילים שוויון ו דמוקרטיה העלימו את ערכי מגילת ה עצמאות ש נכתבה ב ה רוח נביאי ישראל,3,-1
240,7,כל הבטחות ה ממשלה שחוק ה לאום יהיה הצהרתי בלבד,3,-1
302,2,אני מקווה ש תהליך ה חקיקה יהיה יסודי ו פורה ו אני מזמינה כל ארגון ו כל אדם בעל עניין לקחת ב הוא חלק לכשיגיע ל דיוני ה ועדה,3,1
206,1,ב ה בקשה מצורפים רשימת מצביעי ה חוק ב קריאה שנייה ו שלישית ו גם נוסח חוק ה לאום כפי ש הוגש ל ה כנסת,3,0
232,10,הוא לא צריך ש יגדירו את הוא באמצעות סעיפים ו תקנונים,3,-1
242,5,הם אזרחים סוג ב,3,-1
231,1,אלא ירייה ב גב ה חברה ה ישראלית כולה,3,-1
218,8,ביטול חוק ה לאום,3,-1
229,2,חזרתי על הבטחתי זו גם ה יום ב פגישתי ב חיפה עם צוות ה קצינים ה דרוזי ה מוביל את ה מאבק ל תיקון ה חוק,3,-1
296,0,חוק ה לאום עבר,3,0
262,0,אין ל אני ספק ש זבוטינסקי היה חותם ב שמחה על חוק ה לאום ש אנחנו שמנו לא מזמן בפני הכנסת,3,1
297,6,זאת ה סיבה ש ה שמאל יוצא נגד הוא,3,0
299,5,אך ב ה מקום לנסות ו לערער את יסודות ה דמוקרטיה ה ישראלית ב יוזמות ש מטרתן ה יחידה היא הישג פוליטי צר ו פנים מפלגתי,3,-1
290,5,אנחנו מתחילים לקדם את חקיקת חוק ה לאום,3,1
284,0,העברנו היום את חוק ה לאום ב קריאה טרומית ו נגיש את הוא בקרוב כ הצעת חוק ממשלתית,3,1
267,2,ב שנת 2018 רוצים לעגן את ה אפליה ב ה חוק,3,-1
214,4,לא כמו ש מציע חוק ה לאום,3,-1
216,2,ניצחון על חוק ה לאום ש מבקש רשמית להפוך את ה מדינה ל ה יהודים בלבד,3,-1
299,2,הצעת חוק ה לאום מנסה לעגן ב ה חקיקה את ה אפליה ו חוסר ה שוויון כלפי אזרחי ישראל ה ערבים,3,-1
240,11,בטח לא חוק יסוד,3,0
277,2,אפשר לדון על ניסוחים כ ה אלה ו אחרים ב המשך חוק ה לאום,3,0
264,0,רגע ה הצבעה על חוק ה לאום ש ב מהלכו יור הכנסת מודיע ש הצבעתי נגד ה חוק,3,-1
252,6,לא על ה פעילות ש ל אנחנו לבטלו,3,-1
243,4,ה קריאה ה ראשונה הערב,3,0
232,27,אין שום צורך לתקן את אחד ה חוקים הכי לא ציוניים ש אי פעם חוקקו פה,3,-1
255,6,הוא אומר את ה מובן מ אל הוא,3,0
297,1,היום יעלה חוק ה לאום ש דרשנו ו נכנס ל ה הסכם ה קואליציוני את אנחנו,3,1
245,4,ו ב ה ראשן חוק ה לאום ו סכנותיו,3,-1
272,0,חוק ה לאום יאושר ב ה קריאה ה ראשונה ב ה נוסח כפי ש סוכם בין ראשי מפלגות ה קואליציה,3,0
242,2,אך אפשר לומר ב כאב עצום כי מותו בקרב של סאל מ מעמיד ב אופן מזוויע עוד יותר את חוק ה לאום ה גזעני ו ה נתעב,3,-1
275,2,ו במיוחד ה בעיה ב ה ניסוח של הוא גם לגבי אוכלוסיה ש אינה יהודית אך נושאת ב כל ה חובות כמו אחינו ה דרוזים,3,-1
270,9,התחלנו עם נוסח בעייתי ש ה באג ה גדול ביותר של הוא היה ב ה יוזמה לבטל את חוק כבוד ה אדם ו חירותו ב ה דלת ה אחורית,3,-1
227,7,אל מול חוק ה לאום ו עסקת ה מאה,3,-1
243,5,הצטרפו עכשיו ל ה מאבק,3,0
231,13,זה הרבה יותר,3,-1
276,7,אל מול הצעת נתניהו ש מכחישה את זכויות עמנו אנו מציעים פתרון צודק ו שוויוני ל שני ה עמים,3,-1
236,1,אם ב ה גצ יתערב ב ה חוק יסוד ש הכנסת חוקקה,3,1
232,0,את חוק ה לאום לא צריך לתקן,3,-1
246,1,ה יום ב מסגרת ניאומי הדקה ב ה כנסת העליתי שוב ו ב המשך ל פגישתי מ אתמול עם ה יועצים ה משפטיים של ראש ה ממשלה את קידום ה פתרון ה רצוי ל תיקון ה עוול ש עשה חוק ה לאום ל ה עדה ה דרוזית ב ה ישראל,3,-1
293,3,חוק זה הוא חשוב,3,1
299,8,ל ה מהלך ה זה ה שלכות מרחיקות ל כת כמו ערעור על זכותנו ל בית לאומי יהיה מי ש יאמר ש אם כך מתנהלת מדינתו של ה עם ה יהודי,3,-1
212,8,הפייק ניוז ש הופצו לפי הם ה חוק יפגע ב אחינו מ ה מגזר ה דרוזי התגלו ב מהלך ה שנה כשקר גמור אף חוק לא נחקק ו שום דבר לא קודם נגד ה מגזר ה דרוזי,3,1
233,3,אין כל סיבה ל ה תקן או לשנות את חוק ה לאום,3,1
253,0,חוק ה לאום הוא ה חוק ה חשוב ביותר ש חוקקה הכנסת ה 20,3,1
300,3,עיקרון זה נשחק ב קצב הולך ו גובר ב פסיקות ב גץ,3,0
231,10,אבל כולנו סובלים מן הוא,3,-1
231,0,חוק ה לאום הוא לא רק ירייה ב גב אחינו ה דרוזים,3,-1
297,5,כך יהיה יותר קשה לפגוע ב תושבי דרום תא,3,1
301,2,ה חוק נולד מן ה צורך לבסס את מעמדה של מדינת ישראל הן כ מדינה יהודית ו הן כ מדינה דמוקרטית,3,1
215,9,גם לבי כואב על חוק ה לאום ה חסר ו ה מפלה כי שומר אחי אנוכי ו אחי שומר גם הוא את אני,3,-1
297,2,מילה על חוק ה לאום,3,0
232,22,הוא מפרק את ישראל מ אבני ה יסוד על בסיסם היא הוקמה,3,-1
293,5,עד ה יום ה היבטים ה דמוקרטים גברו על ערך ה מדינה ה יהודית,3,1
272,5,חוק ה לאום הוא מ ה חוקים ה חשובים ביותר ב ה הם עסקה הכנסת אי פעם ו ב כוונתנו להביאו ל ה הצבעה כבר ב מושב הכנסת ה קרוב,3,1
270,14,אבל הוא גם לא גמור,3,0
240,15,ל ה מוסר ו ל ה דמוקרטיה ה ישראלית,3,-1
289,4,מטרתו ה פשוטה להגן על מעמדה של ישראל כ מדינתו של ה עם ה יהודי,3,1
284,1,אני מצר על כך ש מפלגות ה שמאל ב הובלת יש עתיד ו ה מחנה ה ציוני הצביעו נגד ה חוק,3,1
280,2,היא מבטאת את ה יסודות ה עמוקים ביותר של ה ציונות ו את ה יסודות ש על בסיסם נבנתה מדינת ישראל,3,1
300,6,ב כוונתי לעשות מאמץ גדול על מנת לגבש הסכמה רחבה סביב נוסחו ה סופי של ה חוק ב כדי ש נוכל לקדמו כבר ב ה מושב ה כנסת ה נוכחי,3,1
289,5,ה הצעה תקודם ו תוכן כ הצעה ממשלתית עוד ב ה מושב ה כנסת ה נוכחי,3,1
272,1,ו ב ה מתכונת ה תואמת את ה עקרונות כפי ש נקבעו ב ה הצעה ה מקורית של חכ דיכטר,3,0
232,2,היום ה מערכת ה פוליטית געשה ו סערה בגלל התבטאות של ה מועמד ה שקט כנגד חוק ה לאום ב מתכונתו ה נוכחית,3,-1
228,5,ה מאבק ה זה הוא של כולנו,3,-1
243,6,תעזרו ל אנחנו לעצור את ה חוק ה נורא ה זה,3,-1
298,8,ש לא יווצר מצב ש ה עיקרון ה דמוקרטי גובר על עיקרון ה מדינה ה יהודית ו ש לא יווצר מצב הפוך ש ב הוא עיקרון ה מדינה ה יהודית גובר על ה עיקרון ה דמוקרטי אלא ש יהיה ש יוון בין שני ה עקרונות,3,1
291,12,אמנם התקשורת צינית כלפי ה חוק ה זה ו אומרת ש אין ב ה אמת סכנה,3,0
255,4,הוא מ ה חוקים ה חשובים ביותר ב ה הם עסקה הכנסת אי פעם ו צירופו הלילה לספר ה חוקים הוא הישג אדיר,3,1
255,0,עשינו היסטוריה,3,1
295,4,אני נחוש להביא ל השלמת ה חקיקה את היא יזמתי על מנת להבטיח ש ה נוסחה יהודית ו דמוקרטית תשונה ל יהודית בעלת משטר דמוקרטי,3,1
270,13,ה חוק לא מושלם יש ב הוא סעיפים בעייתיים ש ודרשים שיפור,3,-1
295,3,היא בדיחה גרועה על חשבון ה עתיד של מדינת ישראל,3,0
281,1,התקיים דיון ציבורי ארוך ב ה נושא מ אז העברת ה חוק ב ה קריאה ה טרומית ו אין מניעה מ לקיים דיונים ב ה וועדה ב ה שבועיים ה קרובים ו להעבירו ב ה קריאה ראשונה,3,1
228,0,כש חוקקו את חוק ה לאום כ רשימת מכולת של ה מובן מאל הוא,3,-1
209,0,אנחנו זוכרים את כל ה הבטחות ב עניין חוק ה לאום ו יודעים בדיוק איפה כל זה עומד,3,-1
283,2,מדינת ישראל זקוקה ל חוק לאום ב רוח מגילת ה עצמאות ש יגדיר את ישראל כ מדינת ה עם ה יהודי,3,1
245,5,ש מורגש יותר מ כל,3,0
244,9,רק עם אחדות ו נחישות נוכל להכתיב מציאות דו לאומית ב כל ה מוסדות,3,0
211,1,ה חממה ש ממנה יצאו מחוקקי חוק ה לאום היא את היא חממה גזענית ש גידלה את ה ימין ה גזעני ב עפולה ו ראש ה עיר של היא,3,-1
274,6,אני ו כל סיעת ישראל ביתנו ב הנהגת שר ה ביטחון חכ אביגדור ליברמן לא נתמוך ב ה חוק ה לאום ב מתכונתו ה נוכחית כל עוד לא יחול ה שינוי ה דרוש,3,-1
250,8,אנו ממשיכים ב כוח ל ביטול חוק ה לאום,3,-1
213,9,אך אנו נלחמים ב ה השלכות של ה גזענות ה זו,3,-1
236,2,ו אני אישית ערב ל כך ש חוקקה ב ה יסודיות,3,1
213,8,ממשלת חוק ה לאום,3,0
295,0,אישור חוק ה לאום ב ה ממשלה צעד היסטורי ל השבת שורשיה ה ציונים של ה מדינה עשינו היום צעד בעל משמעות היסטורית ב כדי להשיב את ישראל ל שורשיה ה ציוניים,3,1
232,9,ל לאום של אני אין שום צורך ב ה חוק,3,-1
294,6,דיון כ ה זה החל לפני שלוש שנים,3,0
270,12,סיימנו עם נוסח שמסיר את רכיב ה עלינות של חוק ה לאום על חוקי ה זכויות ו ה ערכים ה יהודיים ו ה דמוקרטיים הופכים ש ווי מעמד ב ראיה של כלל חוקי ה יסוד,3,1
294,0,חוק ה לאום עבר ב ה ממשלה,3,0
302,1,את ה חוק הגשתי ב יחד עם יריב לוין ו רוברט אילטוב ו נקדמו ב ה מושב ה נוכחי,3,1
280,8,מדינת ישראל היא מדינת ה לאום של ה עם ה יהודי,3,0
266,0,אישרנו ה לילה ב כנסת ב קריאה ראשונה את חוק ה לאום ש מעגן ב חוק יסוד את מעמדה של ישראל כ מדינת ה לאום של ה עם ה יהודי,3,1
298,10,כך צריך לפעול ו שני עקרונות אלה צריכים ל היות ברורים ל כל,3,1
243,0,חוק ה לאום עבר כי נזכרנו מאוחר מדי,3,-1
240,0,זה לא צביון יהודי זה צביון לאומני,3,-1
298,1,חוק ה לאום קובע כי מדינת ישראל היא מדינת ה לאום של עם ה יהודי,3,1
294,10,כדי ש כל חברי הכנסת והציבור יוכלו להכניס ב הוא שינויים,3,0
292,2,אבל אני לא יכול להבין למה מ טובי ידידיי מתנגדים ל חוק ה לאום ה זה,3,1
226,5,שתלחם נגד חוק ה לאום ו נגד ה כיבוש ו תוביל את ממשלת גנץ ל שלום ש תילחם על שוויון ל נשים ו ל ה הטב ו למען הפרדת דת מ מדינה,3,-1
274,4,דרישתנו ה עיקרית היא להוסיף ניסוח חדש ה לקוח מ מגילת ה עצמאות לפי הוא תהא מושתת על יסודות ה חירות,3,-1
293,2,ש גם אני שותפה ל הוא,3,1
300,1,מדינת ישראל היא מדינה יהודית ש מתקיים ב היא משטר דמוקרטי ו לא מדינת כל אזרחיה ו כל הסתנן את היא,3,0
270,15,הוא עבר ב קריאה ראשונה ו יש עוד עבודה ל קריאה שניה ו שלישית,3,0
