post_num,post_idx,text,topic_tag,sentiment_tag
201,2,ראש ה ממשלה ש לנו מ אשם ב ה שוחד,2,-1
66,27,זו תמונה קרה ו עגומה הרבה יותר מ ה שלג ב ה מוסקבה,2,-1
108,1,ב ה בוקר מתחיל ב ה דרישה ל ה רוטציה עם נתניהו ו ב ה ערב,2,0
188,0,הגענו ל כאן כדי להבהיר ל ראש ה ממשלה ש אין ל הוא מנדט מוסרי ו ערכי להמשיך ב תפקידו,2,-1
292,0,ראש ה ממשלה בנימין נתניהו היום ב מליאת הכנסת,2,0
186,8,תפסיק לפחד מ ה מחבלים,2,-1
133,2,ו הוא בעיקר מפחד ש כך גורם מבחוץ ייחשף ל מציאות ה כיבוש ה ישראלית,2,-1
148,0,נתניהו מוביל את ה מדינה ל משבר ש אנשים עדיין לא מבינים את ה מחיר של הוא,2,-1
87,3,ב ראשם נתניהו,2,0
105,2,שר ו ראש ממשלה ש הוחלט להגיש נגד הם כתב אישום,2,0
226,13,עשר שנים אנחנו נלחמים כמו ה ילד עם ה אצבע ב סכר נגד כל ה רעות ה חולות של שלטון ה אימים של נתניהו,2,-1
127,11,חרדית יותר,2,-1
119,2,דברי שר ה משפטים ש מינה נתניהו כדי להרוס את שלטון ה חוק מ בפנים,2,-1
5,28,לא בטוח ש הם טועים,2,-1
193,3,חזקה ו יציבה כש גנץ,2,0
174,11,ה ליכוד ב ראשות בנימין נתניהו כדי ש לא תתחרטו ב ה יום ש אחרי,2,1
120,22,עצתי ל ראש ה ממשלה ב ה נימין נתניהו,2,0
103,0,גם דוברי ה רוסית מצביעים ה ליכוד,2,1
165,0,נתניהו ש נכשל ב ה דרום,2,-1
148,2,אנחנו לא מתכוונים לוותר ל הוא,2,-1
196,0,זה ה שלב ש ב הוא נתניהו צריך להתחיל להוכיח את חפותו כ אזרח מן ה שורה,2,-1
195,7,בנימין נתניהו ש אני הכרתי הוא אדם מוכשר עם חזון ו תפיסת עולם,2,1
66,26,יחד עם ה עדר ה מדיניות,2,-1
200,12,משום ש אנחנו חיים ב מדינה דמוקרטית ש ב היא אתם ו רק אתם תקבעו מי ימשיך להוביל את ישראל גם ב ארבע ה שנים ה קרובות,2,0
157,1,ב ה אנו לנצח את הוא ו לא להנציח את שלטונו,2,-1
125,23,ב רגעים שמחים ו ב ימים שמחים פחות,2,0
159,1,נתניהו פגע ב ביטחון ה מדינה,2,-1
154,1,הוא מפס,2,-1
271,6,אך אנחנו עושים כל מאמץ כן בשביל להדוף את היא,2,-1
5,27,הם שייכים ל קבוצת ה יהודים ש מרגישים שממשלת ישראל ב ה גדה ב ה הם,2,-1
195,26,אל תגרור מדינה שלמה לתוך כתבי ה אישום של אתה על כל ה השלכות ה כרוכות ב כך,2,-1
172,3,הסתה ש הביאה ל רצח ראש ה ממשלה ה דגול ש ל אנחנו,2,-1
3,3,רק מפלגת ה ימין ה חדש חזקה תמנע מ בני גנץ ל היות שר ה ביטחון ב ממשלת נתניהו ה ב,2,0
120,24,ב כל מקרה אנו לא נמליץ ל נשיא ה מדינה על מועמד אחר מלבד נתניהו,2,1
149,1,האם נתניהו יעמוד ב מילתו,2,0
177,15,כריזמטי ו אהוב על ה עם ב ה נימין נתניהו ו שוב,2,1
271,5,אין ספק ש אנחנו מתמודדים מול ה ממשלה ה ימנית ו ה גזענית ביותר,2,-1
42,7,אבל גם הוא יודע ו גם הצהיר על כך ב עבר,2,0
111,8,ב נימין נתני,2,0
144,2,ה ניצחון ה גדול ה זה רק מגביר את תחושת ה החמצה ש הקמת ממשלה לאומית,2,0
158,1,נתניהו פגע ב קודש ה קודשים של בטחון ישראל בשביל בצע כסף,2,-1
114,11,בטחון תושבי ה עוטף משועבד ל מה ש מעניין את נתניהו ה בריחה מ אימת ה דין,2,-1
127,9,הוא קול ל ביבי,2,0
165,2,לא ראוי להנהיג את ה מדינה,2,-1
66,15,ו מדיניות זה מה ש אין ל הוא,2,-1
200,6,ב ארבע ה שנים ה אחרונות אני מ כהן כשר ב ממשלתו ה רביעית,2,0
155,0,ה עם עם ה ליכוד,2,1
254,10,זה מה ש משרת את הוא פוליטית,2,-1
153,4,רק ימין חדש חזק ימנע מ בני גנץ ל היות שר ה ביטחון של נתני,2,0
195,14,זה ראש ממשלת ישראל,2,0
167,4,הוא יצטרך לשלם ל ה שותפים יותר,2,-1
128,4,רק ה ליכוד,2,1
124,1,מקימים ממשלה יציבה ו ממשיכים ב ה הצלחה למען מדינת ישראל,2,1
198,3,אבל הם יעמדו ל משפט ה ציבור,2,0
178,0,חשיפת פרצופו של נתניהו ו ממשלתו ה כהניסטית מול ה עולם היא חובה,2,-1
278,3,אלו הן ה השלכות ה ישירות של ממשלת נתניהו,2,-1
163,2,ב 94 מצביעים ליכוד ב ה ראשות נתניהו ימין,2,1
66,5,ו מסכן את ישראל ב נוכחות כוחות ש מפעילה איראן על ה גבול ש ל אנחנו ו ב ה עימות ישיר עם טהראן,2,-1
113,4,מחכה ל הוא שימוע עם כתב אישום על שוחד,2,-1
202,7,אני קורא גם ל שאר ראשי ה מפלגות להודיע ש לא יישבו עם הוא ב ממשלה ב שום צורה ו אופן,2,-1
167,37,רוב מכריע של ה ישראלים לא רוצים ראש ממשלה עם כתבי אישום חמורים כל כך,2,-1
42,0,מדיניות ניהול ה סכסוך של ממשלת נתניהו נכשלה לחלוטין,2,-1
125,24,ב ה חירות 2006,2,0
195,16,ב ה יום ה זה ברור כי הגיעה ה עת ב היא על נתניהו לעזוב את ה תפקיד,2,-1
6,0,רגע לפני נאומו של ראש ה ממשלה נתניהו הערב באום,2,0
167,42,הם צריכים לדעת גם ש אם הם יבחרו ב הוא,2,0
192,3,כש יש כנגד הוא שלושה כתבי אישום קשים,2,-1
102,3,ביטול התחייבויות ו עוד,2,0
113,3,הוא בסוף דרכו ו ככל ש הוא יסיים מוקדם יותר כך ייטב ל כולנו,2,-1
162,1,ה מציאות ה בלתי נסבלת תחת שלטון ה ימין של פיגוע רודף פיגוע חייבת להסתיים,2,-1
60,5,אם לא תלכו ב ה המוניכם להצביע מחל,2,1
146,2,נתניהו שם את טובתו ה אישית לפני טובת ה מדינה ו החליט לגרור את כל ה מדינה ל מערבולת ב ה חירות ש תעלה מיליארדי שקלים,2,-1
100,5,אני מברכת את ראש ממשלת ישראל ב נימין נתניהו,2,1
118,5,הוא עצמו שיתף פעולה ב אופן הדוק עם ה סיעות ה ערביות ו שלח את ה מדינה ה זו ל טירוף מ ערכות נוסף,2,-1
125,29,ש הוא מגדולי ה מדינאים ב ה עולם,2,1
143,3,נתניהו סירב להחזיר את ה מנדט ל ה נשיא ו כפה על ה מדינה ב חירות מיותרות ו יקרות ש את ה השלכות ה הרסניות של הן כולנו מתחילים לראות,2,-1
192,0,מ בחינה מוסרית ו ערכית נתניהו לא יכול להמשיך ל ה היות ראש מ משל היא,2,-1
66,4,ה כישלון ה מדיני של נתניהו ב עניין סוריה הוא מוחלט,2,-1
66,21,ראש ה ממשלה,2,0
254,7,הוא רצה ריב,2,-1
5,14,הוא לא ישראלי,2,0
200,2,ראיתי את הוא מקרוב גם כ ראש ממשלה גם כ ראש אופוזיציה,2,0
202,6,להודות לנתניהו על שירותו ו לשחרר את הוא להתמודד עם ה מאבק ה קשה ש מצפה ל הוא מול ה עבירות ה חמורות ביותר,2,-1
152,3,מדינת ישראל יכולה לסמוך רק על ה ליכוד רק על נתני,2,1
167,10,כבר הודיע ש הוא ייזום חוק חסינות מורחב כדי להגן על ראש ה ממשלה,2,-1
112,6,של קצה ה קרחון מ ה הסכמים בין נתניהו ל ה חרדים,2,0
118,6,ב חירות מיותרות ו יקרות,2,-1
201,4,לא מ כסא ראש ה ממשלה ש לנו,2,-1
124,0,זהו ניצחון גדול ל ה ליכוד ו הבעת אמון אדירה ב ראש ה ממשלה ב ה נימין נתניהו,2,1
158,0,ב מערכת ה בטחון ו ב צהל התנגדו ל מכירת ה צוללות ל ה מצרים בשל סיכונים ל ה בטחון ישראל,2,0
193,2,אבל אם אתם רוצים ממשלה לאומית,2,0
167,23,אתם מדמיינים כמה הוא יהיה מוכן לשלם ב ה שביל להינצל מ ה כלא,2,-1
195,10,משהו השתבש מאוד ב ה דרך,2,-1
134,2,ש נוהג ש לא ב ה כבוד ו לא ב דרך ארץ כלפי אני ראש ה ממשלה,2,0
121,2,מה ש אנחנו רואים כרגע הוא תוצאה של הסתאבות ו ריקבון,2,-1
50,5,נתניהו קונה שקט זמני מ ה בית ה לבן,2,-1
5,15,הוא רפובליקני,2,0
199,4,מהווה נזק ציבורי ו פוליטי בלתי הפיך לא רק ל הוא,2,0
125,28,אף פעם לא שיניתי את עמדתי ו את הערכתי ל ה איש ה זה,2,1
194,7,ב 9 באפריל מצביעים ל ה ליכוד ב ראשות נתניהו ל ימין חזק ש ימשיך לדאוג ל ה אינטרסים של מדינת ישראל ו אזרחיה,2,1
116,0,ב ה יממה ה אחרונה נתניהו הפריח ל ה אוויר עוד אחד מ שקריו מ שוללי ה יסוד,2,-1
177,22,חיזקו רוחכם ו בואו לתת ל ה הם את ה תשובה ב ה קלפי,2,1
170,12,רק מחל ה ליכוד ב ה ראשות ב ה נימין נתניהו,2,1
101,1,פגישת ראש ה ממשלה בנימין נתניהו ו נשיא ארהב דונלד טרא,2,0
29,1,זה את הוא ביבי ש התחנן ב ה פני נשיא מצרים,2,-1
5,11,שיתוף ה פעולה ה צמוד של הוא ו של ה שגריר של הוא רון דרמר עם ה רפובליקנים ריסק ל ה רסיסים כל נסיון להעמיד פנים ש ישראל נמצאת מ חוץ ל ה מגרש ה פוליטי ב ה ארהב,2,-1
122,6,ב ראשות ראש ה ממשלה בנימין נתניהו מתכנסים עכשיו ל ה ספר את סיפור ה מערכה ה היסטורית,2,0
188,2,כבר ראינו שאת ה מעשה ה מובן מאל הוא ש הוא לקחת אחריות ו להתפטר נתניהו לא יעשה,2,-1
66,9,נתניהו נכשל ב ה וושינגטון,2,-1
177,16,ה שמאל לא בוחל ב שום כלי כדי להפילו ו על ידי כך את ה ליכוד כולו,2,1
107,0,צדק חברתי נוסח נתניהו,2,0
186,7,תוציא כבר היום את צו ה הריסה,2,-1
108,4,ה ליכוד לא מזגזג,2,1
42,5,נתניהו מרוויח מ המשך ה סכסוך ו כך מתחזק את ה משך ש ל טונו,2,-1
149,2,או ש הוא גם שק,2,-1
117,9,אנחנו לא נהיה חבל ה הצלה של ה מושחת נתניהו,2,-1
191,1,נתניהו ו שריו ה גזענים היו מפסידים,2,-1
59,6,אזרחי ישראל צמאים ל ה שינוי,2,-1
127,13,הגיע זמן החלפה,2,-1
110,3,ה בא נצא ב ה המונינו להצביע ש תזרוק את הוא מ חוץ ל ה מפה ה פוליטית,2,-1
186,9,אנחנו נגבה את אתה,2,1
202,8,מי ש ניצל את מעמדו ה רם ל טובתו ה אישית על חשבון ה ציבור אינו ראוי להנהיג עוד את ישראל,2,-1
120,4,זה לא ב ה מקרה ש עד ל רגע זה לא נחתם שום הסכם עם אף מפלגה,2,-1
100,6,ש מנהל מערכה עיקשת נגד איראן ל ה מעלה מ 15 שנה,2,0
111,7,תודה רבה ל אתה,2,1
102,2,קיצוץ ב ה שירותים ה חברתיים ה חשובים ביותר,2,-1
167,1,לא אכפת ל אתם מ ה כיס של אתם,2,-1
201,3,זכותו להלחם על חפותו,2,0
202,1,נתניהו אמר ש לא יהיה כלום כי לא היה כלום ו עכשיו מתברר ש יש כתב אישום חמור כי בוצעו עבירות חמורות ש עלולות להוביל גם ל ה כלא,2,-1
33,2,צדק נתניהו ב עמידתו ה נחושה כנגד מדיניות ה חוץ של אובמה,2,1
167,7,הוא מוכרח לוודא ש ה שותפים יאפשרו ל הוא לחמוק מ ה משפט,2,-1
91,2,לנתניהו היה מאוד נוח להתרעם על התערבותה של מועצת ה ביטחון ב ענייניה ה פנימיים של ישראל ו אז ב ה אקט נוטף חנופה בוחר דרך ציוץ מיותר להתערב ב הקמת ה חומה בין מקסיקו ל ה ארהב,2,-1
114,10,אנחנו שומעים את נתניהו מצהיר הצהרות מאיימות ו בסוף אנחנו משלמים,2,-1
171,0,ראש ה ממשלה בנימין נתניהו עונה ל ה שאלות של אתם,2,0
59,7,צמאים ל ה ממשלה ש אכפת ל היא מהם,2,-1
164,7,מחל ה ליכוד תנועת ה ליכוד,2,1
195,25,ב ה חוסן ה לאומי ו ב ה צביון ה מוסרי של ה מדינה,2,0
177,23,רק מחל,2,1
150,0,נתניהו מציג ל אנחנו את תוצאות ה בחירות כ אישור ש קיבל מ ה עם לשבור את כל ה כלים,2,-1
118,8,הוא צריך לפנות את מקומו ל ממשלת אחריות לאומית ב ראשות בני גנץ ו כ חול לבן,2,0
116,12,ו כל ה שאר הם שקרים ה נובעים מ ה פחד ה מוצדק של נתניהו ש הפעם הגיע ל ה סוף דר,2,-1
128,5,רק נתני,2,1
195,3,מול נתניהו של פעם עבדתי כ ה איש צבא,2,0
115,4,אתה גם תהיה ה ראשון ש ינסה להיכנס ל ממשלת נתניהו ה באה,2,0
117,2,הוא הפך עולמות כדי להקדים את ה בחירות,2,-1
104,1,מי ש עשה דיל עם איימן עודה ל פיזור הכנסת מעליל עלילות שקר,2,-1
183,2,ב נימין נתניהו,2,1
175,11,הגיע ה זמן ל הנהגה אחראית ש תפסיק לחלק כסף ציבורי ל כל מי ש לוחץ,2,-1
189,1,ביבי או טיבי,2,0
189,17,מצביע אך ו רק מחל,2,1
132,7,ב ה ראשות ב ה נימין נתניהו,2,0
186,2,נתניהו שלח אנשים למדוד את בית ה מחבל לקראת הריסה,2,0
169,5,מערכת ה בריאות קורסת ו שיעורי ה עוני הם ה גבוהים ב ה מערב,2,-1
195,23,ו קורא ל אתה,2,0
144,3,ב ה ראשות ב ה נימין נתניהו,2,0
120,7,מי ש ניצח ב ה בחירות ב ה צורה משכנעת לא מצליח להקים ממשלה,2,-1
232,6,כנראה גדול ה מרעילים של ה שיח ה ציבורי ו ה פוליטי ב ישראל מ אז ש הוקמה,2,-1
147,3,ב ה ישראל יש ראש ממשלה ו לא סולטן,2,-1
59,4,שמנסה למלט את עצמו מ ספסל ה נאשמים,2,-1
189,16,מי ש רוצה ממשלה לאומית ב ה ראשות ב ה נימין נתניהו,2,1
147,1,כך היה פה עד ה יום ו רק כך לא נהפוך ל ה דמוקטטורת שחיתות של נתניהו,2,-1
117,5,מדהים עוד יותר לראות את חברי הכנסת בליכוד ו ב ה ימין מיישרים קו עם רוח ה מפקד,2,-1
109,7,ה ליכוד,2,0
200,13,ב ה ראשות ב ה נימין נתניהו בנימין נתניהו,2,0
108,3,עובר ל מתקפה אישית פרועה נגד נתניהו ו הצעה להחליף את הוא ב ראשות ה ליכוד,2,1
150,1,אין צעד פסול ב עיניו ב ניסיון של הוא לחמוק מ העמדה ודאית ל ה דין,2,-1
193,5,ה ליכוד ב ה ראשות נתניהו,2,0
160,1,אנו נעצור את ה שחיתות,2,-1
130,2,ש הרי למה ה ממשלה ה זאת קיימת אם לא על מנת לשרת את צרכיו ה אישיים ו ה עצובים מאוד של ראש ה ממשלה בנימין נתניהו ו של שריו ה מסוכנ,2,-1
199,3,פרסום הודעה על כתב אישום נגד ראש מפלגה 40 יום לפני בחירות מבלי לקיים שימוע,2,0
59,5,ל ה נוכח הסתבכויותיו,2,-1
183,1,ליכוד חזק ל ישראל חזקה,2,1
195,2,אני מכיר את נתניהו שנים רבות,2,0
202,4,אני קורא ל חבריי ישרי ה דרך ב ה ליכוד,2,0
276,11,אנחנו חייבים להמשיך ב ה התמדה לדבוק ב ה עקרונות ש לנו ל קידום פתרון ה בנוי על צדק אל מול גישת נתניהו ש שייכת ל לפני מאה שנה ל מנטליות של הצהרת בלפור,2,-1
164,5,נבטיח את עתידה של ישראל ב הצבעה ברורה,2,1
200,11,כל נסיון לפגוע ב ה רצונכם לראות את הוא ראש ממשלה גם ב ה עתיד ייכשל,2,1
200,0,אני הולך עם בנימין נתניהו,2,1
197,0,לפני מספר חודשים הרמתי ב ה פני נתניהו את ה שלט,2,0
167,20,ו לנתניהו לא היה כתב אישום,2,-1
113,13,ב ה ל אני נתניהו,2,0
120,1,אם נצטרך ללכת ל בחירות חוזרות זה אך ו רק בגלל ה ליכוד,2,-1
148,8,ב ה זמן ש עורכי דינו של נתניהו מבזים את ה מוסד ה חשוב ה זה ו ה עומד ב ראשו,2,-1
182,0,אצל נתניהו,2,0
66,22,ש הוא גם שר חוץ ב שעות ה פנאי,2,0
167,0,אם לא אכפת ל אתם מכתבי ה אישום של נתניהו,2,-1
200,4,ב ה ימים ה קשים ב משרד ה אוצר ו ב ה מפלה ה גדולה של בחירות 2006,2,0
195,1,ב הוא ראש ממשלת ישראל שני עומד בפני כתב אישום תוך כדי כהונתו אני רוצה דווקא להגיד משהו ב נימה אישית,2,0
110,0,צפו ב ה הסתה של נתניהו נגד אנחנו,2,-1
195,12,ה שיח ה משסה ו ה מפלג,2,-1
115,2,עד לפני 6 שנים היית ה סנגור ה טוב ביותר של נתניהו,2,0
114,12,ה הישרדות ה פוליטית,2,-1
66,12,ביבי מספר כמה טראמפ ו פוטין חברים של הוא,2,0
194,6,הפלת שלטון נתניהו ו שלטון ה ימין,2,0
105,4,לעמוד ל ה דין ו לברר את ענייניהם ב בית ה משפט,2,-1
195,6,ו מ ערכות דיפלומטיות כ ה נגד איראן,2,0
190,1,ב ה נסיבות ש נוצרו ישיבה עם נתניהו לא עומדת על ה פרק,2,-1
195,27,ל אנשי ה ימין ה ממלכתי,2,0
200,1,ב דרך פוליטית משותפת ל מעלה מ 20 שנה,2,0
88,4,הישג חשוב מאוד ל ה מדיניות ה ישראלית את היא מוביל ראש ה ממשלה,2,1
172,2,נתניהו מסית נגד ערבים ו שמאלנים מ יום ש הגיע ל ה פוליטיקה,2,-1
138,1,נתניהו בוחר ב גימיקים זולים ו משעבד גם את ה אינטרסים ה בטחוניים של מדינת ישראל רק ל צורך הישרדותו ה פוליטית,2,-1
118,3,תוך הפרת ה הבטחות ל חבריו ב ה ליכוד,2,-1
114,25,כש מעל ה כל נתניהו דואג ל עצמו ו ל הימלטות מאימת ה דין,2,-1
195,8,לנתניהו ש אני הכרתי היה באמת אכפת מ טובת ה מדינה,2,1
188,1,עידן ה סיאוב ו ה שחיתות מגיע ל סיומו,2,-1
195,22,נתניהו של פעם,2,0
118,7,נתניהו איבד את זה,2,-1
121,0,בונים קואליציה ש הולכת להגן על עבריינים ו לשמור בעיקר על נתניהו מעל ה חוק,2,-1
202,3,ב כל החלטה ש יקבל מעתה יוטל צל כבד ביותר,2,-1
109,3,מה ש לא נעשה עד עכשיו,2,0
182,2,ב חרתם נתניהו בחרתם קיצוניים,2,-1
226,14,נלחמנו כש מפלגת ה עבודה ו יש עתיד ישבו את הוא ב ממשלה ו נתנו ל הוא לגיטימציה,2,-1
54,0,נתניהו כנראה מאבד את יכולת ה תפקוד ה מינימלית אם הוא מצליח להיכנס ל ה עימות גם עם ה נשיא טראמפ סביב ה רעיון חסר ה אחריות ו ה היגיון לספח את ה שט,2,-1
195,13,ה מאבק ל הישרדות פוליטית ב כל מחיר כולל חבירה ל ה כהניסטים,2,-1
200,7,מנהיגותו ו הובלתו את מדינת ישראל,2,1
197,2,אך ערכית ו מוסרית ה היסטוריה תבוא את הוא חשבון על פשעיו ו ה סתתו ה פוליטיים,2,-1
147,4,בישראל אף אדם הוא לא מעל ה חוק,2,-1
125,21,ראיתי את הוא,2,0
186,3,ו אז נתניהו הוציא שורה של הודעות ל ה עיתונות,2,0
195,4,ל צידו של נתניהו של פעם עבדתי כ שר ה בטחון ו ש ירתתי את אתם ה אזרחים,2,0
175,2,אז מה ה פלא ש שוב נוצר בור תקציבי עצום,2,-1
5,26,שניהם דיברו לא פעם על ביטול מתווה ה כותל ו על חוק ה גיור,2,0
121,4,לכן אנחנו עושים הכל כדי להוציא אנשים ל ה רחובות,2,0
201,5,נאחל ל הוא הצלחה ב מאבקו ה משפטי,2,1
123,2,כ מי ש זכה ב ה אמון ה רחב ביותר ו ב ה תמיכה ה ציבורית ה רחבה ביותר,2,1
113,12,אנחנו נרכיב את ה ממשלה ה באה עם ה ליכוד,2,0
126,0,צו 8 ל מצביעי ה ליכוד,2,0
116,3,עליהם הכריז הוא עצמו,2,0
195,5,נתניהו של פעם ו אני ניהלנו מ ערכה קשה כנגד ה אויב ב ה עזה,2,0
200,10,ב כל ה עולם,2,0
226,3,יש אפשרות ממשית ש גנץ יחליף את נתניהו,2,-1
50,6,ב ה מחיר של בומרנג מדיני ב ה טווח ה א,2,-1
132,8,ה פתק ה בלעדי ש מבטיח מ משלת ימ,2,0
5,39,לא כש ה טיפול של ראש ה ממשלה ב ה זירה ה פוליטית ה אמריקאית הפך ל ה יהיר ו רשלני,2,-1
136,3,ישראל דמוקרטית ה בחירות ה אלה תהיינה אך ו רק בין ממשלה ב ראשות בני גנץ ו כ ה חול ל ה בן לבין ממשלת חסינות של נתניהו,2,-1
184,0,רק ליכוד גדול ינצח את ה שמאל,2,1
188,4,אבל אנחנו לא ניתן ל הוא להתחמק,2,-1
5,2,אבל הוא חשב ש הוא יודע יותר טוב,2,-1
120,9,גם מטעם ה ליכוד ו גם מול ה ליכוד,2,0
109,2,עוד לא מאוחר להקים רשימה מאוחדת אמיתית של כל ה מפלגות ש מימין ל ה ליכוד,2,0
143,4,ל אזרחי ישראל מגיעה ממשלה אחרת ש תעבוד ב שבילם ו לא בשביל עצמה,2,-1
121,1,קדנציה של ראש ממשלה צריכה להיות 8 שנים ו לא יותר,2,0
133,5,נתניהו קונה שקט זמני מ ה בית ה לבן,2,0
120,13,ה ליכוד התנהלה ב ה יוהרה,2,-1
5,25,אבל כועסים מאוד על נתניהו,2,-1
187,1,ה פרסום מסיט את ה שיח מ מה ש חשוב ב אמת ה אם תהיה כאן ממשלת ימין חזקה ב ראשות נתניהו או ממשלת שמאל ב ראשות לפיד ו גנץ ש נשענת על אחמד טיבי,2,1
120,3,ארוגנטי ו רשלני,2,-1
66,25,בלי בעל בית ו שר ש איכפת ל הוא,2,-1
260,4,כי הוא נגד ערבים ו ה שמאל,2,-1
5,16,אמרה ל אני סנטורית חשובה ו הדגישה ש זה נכון לגבי נתניהו ודרמר,2,0
169,1,מדובר ב כישלון טוטאלי ו מתמשך ו מי ש משלם את ה מחיר ה כבד הם אזרחי ישראל ש לא זוכים ל תחבורה ציבורית נורמלית ו ב מקומה נאלצים לעמוד שעות ב ה פקקים,2,-1
198,0,נתניהו מושחת,2,-1
104,0,שוב שקר של נתניהו,2,0
59,8,ש לא מרמה את הם,2,-1
113,5,מ רמה ו הפרת אמונים,2,-1
114,17,והחמאס קורא את אנחנו ו מבין ש נתניהו לא רוצה הסלמה,2,-1
105,3,חייבים להתפטר,2,-1
5,1,כבר יותר מ שנתיים ש כולם אומרים לנתניהו ש זה יקרה,2,0
147,6,רהמ מתעסק ב ה דבר אחד הימלטות מ אימת ה דין,2,-1
195,11,את תוצאות ה שיבוש ה זה אנו רואים כ עת,2,-1
167,6,כתבי ה אישום הופכים את הוא ל ה פגיע,2,-1
91,4,ראוי ש ראש ה ממשלה ימנע מ שימוש ב מוסר כפול,2,-1
102,0,ה ממשלה ה באה תצטרך להתמודד עם גרעון חמור ש ממשלת נתניהו מובילה אל הוא,2,-1
254,6,זה לא מה ש ראש ה ממשלה חיפש,2,0
141,3,כל ה אמצעים כ ה שרים ל כך,2,0
66,23,מפרק את שירות ה חוץ ביודעין ו בכוונה,2,-1
80,1,זו סכנה ל כדור ה ארץ כולו,2,-1
